latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
23.26658,95.01162,310.62,1,1,2025-03-13,0321,T,51,6.1NRT,299,4.61,D
23.07669,95.80275,318.37,1.01,1.01,2025-03-13,0321,T,72,6.1NRT,305.45,5.43,D
23.06786,95.80125,318.26,1.01,1.01,2025-03-13,0321,T,72,6.1NRT,305.71,5.34,D
23.08459,95.62733,319.29,1.01,1,2025-03-13,0321,T,73,6.1NRT,305.07,6.99,D
23.07566,95.38177,318.12,1,1,2025-03-13,0321,T,67,6.1NRT,301.34,7.78,D
23.07426,95.39127,316.31,1,1,2025-03-13,0321,T,65,6.1NRT,303.01,6.62,D
23.223,93.94172,309.75,1.03,1.01,2025-03-13,0321,T,55,6.1NRT,297.99,5.17,D
23.35084,92.41758,311.26,1.18,1.08,2025-03-13,0321,T,63,6.1NRT,296.62,7.4,D
23.34926,92.42985,308.73,1.18,1.08,2025-03-13,0321,T,43,6.1NRT,296.97,5.18,D
22.88653,95.77766,322.93,1.02,1.01,2025-03-13,0321,T,77,6.1NRT,306.21,10.12,D
22.78697,96.07732,317.34,1.03,1.01,2025-03-13,0321,T,70,6.1NRT,304.57,7.44,D
22.25335,99.11172,314.74,1.46,1.2,2025-03-13,0321,T,36,6.1NRT,294.83,17.02,D
22.86715,95.09556,317.93,1,1,2025-03-13,0321,T,65,6.1NRT,303.94,6.62,D
22.23027,99.12077,307.86,1.47,1.2,2025-03-13,0321,T,33,6.1NRT,294.47,8.99,D
22.22784,99.13497,324.92,1.47,1.2,2025-03-13,0321,T,82,6.1NRT,295.83,34.9,D
22.86795,95.02785,317.39,1,1,2025-03-13,0321,T,68,6.1NRT,302.02,6.91,D
22.49461,97.47087,310.79,1.17,1.07,2025-03-13,0321,T,65,6.1NRT,297.5,5.26,D
22.84823,95.10214,322.1,1,1,2025-03-13,0321,T,75,6.1NRT,302.56,10.94,D
23.04705,93.47194,344.06,1.06,1.03,2025-03-13,0321,T,93,6.1NRT,299.1,51.73,D
23.04572,93.48186,372.46,1.06,1.03,2025-03-13,0321,T,100,6.1NRT,300.27,132.4,D
23.03804,93.4705,316.66,1.06,1.03,2025-03-13,0321,T,72,6.1NRT,293.7,12.89,D
23.03666,93.48068,333.34,1.06,1.03,2025-03-13,0321,T,87,6.1NRT,294.29,33.19,D
23.02168,93.59125,324.81,1.05,1.02,2025-03-13,0321,T,80,6.1NRT,297.89,19.55,D
23.05596,93.26783,308.73,1.08,1.04,2025-03-13,0321,T,46,6.1NRT,294.02,5.93,D
22.62033,96.31762,310.65,1.05,1.02,2025-03-13,0321,T,44,6.1NRT,298.55,6.18,D
23.04681,93.26685,326.73,1.08,1.04,2025-03-13,0321,T,82,6.1NRT,293.43,23.91,D
22.97818,93.77672,315.45,1.04,1.02,2025-03-13,0321,T,69,6.1NRT,294.65,10.34,D
22.97683,93.78657,318.93,1.04,1.02,2025-03-13,0321,T,74,6.1NRT,295.08,14.08,D
22.66022,95.99368,315.9,1.03,1.01,2025-03-13,0321,T,66,6.1NRT,304.45,5.24,D
22.65572,95.96311,317.58,1.03,1.01,2025-03-13,0321,T,62,6.1NRT,305.58,5.72,D
22.7568,95.15808,323.86,1,1,2025-03-13,0321,T,77,6.1NRT,304.4,12.34,D
22.75542,95.16755,323.05,1,1,2025-03-13,0321,T,76,6.1NRT,303.69,11.39,D
22.54451,96.20759,317.77,1.04,1.02,2025-03-13,0321,T,68,6.1NRT,299.89,10.88,D
22.86629,93.65256,326.88,1.04,1.02,2025-03-13,0321,T,82,6.1NRT,292.35,22.74,D
22.74623,94.12285,313.68,1.02,1.01,2025-03-13,0321,T,63,6.1NRT,298.66,5.66,D
22.74489,94.13249,327.59,1.02,1.01,2025-03-13,0321,T,82,6.1NRT,300.17,19.92,D
22.93197,92.66688,330.92,1.13,1.06,2025-03-13,0321,T,85,6.1NRT,294.44,32.52,D
22.93058,92.67766,324.59,1.13,1.06,2025-03-13,0321,T,80,6.1NRT,293.41,23.08,D
22.75997,93.95775,318.04,1.02,1.01,2025-03-13,0321,T,66,6.1NRT,299.93,9.75,D
21.07795,103.88725,309.86,3.47,1.75,2025-03-13,0321,T,64,6.1NRT,292.37,33.23,D
22.92257,92.66595,314.37,1.13,1.06,2025-03-13,0321,T,66,6.1NRT,294.24,11.42,D
22.9212,92.67664,310.08,1.13,1.06,2025-03-13,0321,T,32,6.1NRT,294.24,7.08,D
22.91834,92.69886,327.54,1.13,1.06,2025-03-13,0321,T,82,6.1NRT,296.1,26.23,D
22.91691,92.70999,320.35,1.13,1.06,2025-03-13,0321,T,76,6.1NRT,296.52,18.49,D
22.75108,93.95643,314.84,1.02,1.01,2025-03-13,0321,T,36,6.1NRT,299.85,7.04,D
22.68975,94.39803,310.83,1.01,1,2025-03-13,0321,T,45,6.1NRT,297.89,4.8,D
22.93693,92.47839,312.43,1.16,1.07,2025-03-13,0321,T,64,6.1NRT,296.14,9.58,D
22.92164,92.59869,351.74,1.14,1.07,2025-03-13,0321,T,96,6.1NRT,295.06,77.37,D
