latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-27.22965,-59.71772,312.96,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,294.55,1.77,N
-27.23091,-59.70994,318.9,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,297.73,2.4,N
-27.23422,-59.71061,321.61,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,298.18,2.4,N
-27.23297,-59.71839,307.74,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.81,1.77,N
-27.2336,-59.7145,318.69,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,297.47,1.77,N
-27.2369,-59.71059,324.34,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,300.15,1.97,N
-27.23627,-59.71448,304.04,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,290.91,1.01,N
-27.24022,-59.71126,304.72,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.46,1.97,N
-27.39122,-58.82076,323.15,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.35,2.19,N
-27.40477,-59.01954,320.11,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.93,0.96,N
-27.51603,-58.89219,343.84,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.86,7.07,N
-27.51543,-58.89608,307.06,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.28,1.91,N
-27.77433,-57.27021,303.98,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,288.28,0.6,N
-27.59057,-58.87002,305.62,0.38,0.36,2025-03-13,0501,N20,nominal,2.0NRT,291.43,1.09,N
-27.65571,-58.84656,321,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,289.18,2.45,N
-27.65964,-58.84331,301.95,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,288.65,0.69,N
-28.26327,-56.60843,321.69,0.43,0.38,2025-03-13,0501,N20,nominal,2.0NRT,276.62,4.64,N
-28.26679,-56.60904,308.3,0.43,0.38,2025-03-13,0501,N20,nominal,2.0NRT,274.89,1.7,N
-28.2709,-56.60523,300.53,0.43,0.38,2025-03-13,0501,N20,nominal,2.0NRT,274.45,1.7,N
-26.42901,-69.48031,310.71,0.38,0.59,2025-03-13,0501,N20,nominal,2.0NRT,280.52,1.84,N
-26.43445,-69.48125,303.18,0.38,0.59,2025-03-13,0501,N20,nominal,2.0NRT,282.62,0.99,N
-29.81516,-51.1782,300.17,0.58,0.52,2025-03-13,0501,N20,nominal,2.0NRT,289.35,1.24,N
10.16638,-61.00969,304.93,0.46,0.64,2025-03-13,0453,N20,nominal,2.0NRT,289.2,0.98,N
-30.70888,-59.4061,304.03,0.39,0.36,2025-03-13,0501,N20,nominal,2.0NRT,283.85,0.49,N
-31.20993,-58.03167,297.61,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,283.97,0.4,N
