centroid_cluster,date,count,centroid_lat,centroid_lon
90,2019-12-19,29,-18.055772288842604,145.4769893459457
90,2019-12-20,14,-18.055772288842604,145.4769893459457
90,2019-12-21,1,-18.055772288842604,145.4769893459457
90,2019-12-23,18,-18.055772288842604,145.4769893459457
90,2019-12-24,17,-18.055772288842604,145.4769893459457
90,2019-12-25,12,-18.055772288842604,145.4769893459457
90,2019-12-31,5,-18.055772288842604,145.4769893459457
90,2020-01-01,4,-18.055772288842604,145.4769893459457
90,2020-01-02,6,-18.055772288842604,145.4769893459457
90,2020-01-05,2,-18.055772288842604,145.4769893459457
90,2020-01-06,1,-18.055772288842604,145.4769893459457
90,2020-01-07,4,-18.055772288842604,145.4769893459457
90,2020-01-10,3,-18.055772288842604,145.4769893459457
90,2020-01-11,1,-18.055772288842604,145.4769893459457
90,2020-01-15,13,-18.055772288842604,145.4769893459457
90,2020-01-17,2,-18.055772288842604,145.4769893459457
90,2020-01-22,1,-18.055772288842604,145.4769893459457
90,2020-02-07,1,-18.055772288842604,145.4769893459457
91,2019-12-10,1,-16.755032372665376,135.78259261052293
91,2019-12-12,2,-16.755032372665376,135.78259261052293
91,2019-12-14,4,-16.755032372665376,135.78259261052293
91,2019-12-15,1,-16.755032372665376,135.78259261052293
91,2019-12-26,11,-16.755032372665376,135.78259261052293
91,2019-12-27,2,-16.755032372665376,135.78259261052293
91,2019-12-28,1,-16.755032372665376,135.78259261052293
91,2019-12-29,2,-16.755032372665376,135.78259261052293
91,2019-12-30,5,-16.755032372665376,135.78259261052293
91,2019-12-31,6,-16.755032372665376,135.78259261052293
91,2020-01-02,1,-16.755032372665376,135.78259261052293
91,2020-01-09,2,-16.755032372665376,135.78259261052293
91,2020-02-05,2,-16.755032372665376,135.78259261052293
92,2019-12-20,2,-35.658319195406925,140.07671065408002
92,2019-12-21,8,-35.658319195406925,140.07671065408002
92,2019-12-23,7,-35.658319195406925,140.07671065408002
93,2019-12-16,3,-18.397626760383286,143.89749436315898
93,2019-12-17,17,-18.397626760383286,143.89749436315898
93,2019-12-18,67,-18.397626760383286,143.89749436315898
93,2019-12-19,59,-18.397626760383286,143.89749436315898
93,2019-12-20,47,-18.397626760383286,143.89749436315898
93,2019-12-21,35,-18.397626760383286,143.89749436315898
93,2019-12-22,41,-18.397626760383286,143.89749436315898
93,2019-12-23,20,-18.397626760383286,143.89749436315898
93,2019-12-24,36,-18.397626760383286,143.89749436315898
93,2019-12-26,22,-18.397626760383286,143.89749436315898
93,2019-12-28,1,-18.397626760383286,143.89749436315898
93,2019-12-29,1,-18.397626760383286,143.89749436315898
93,2019-12-30,10,-18.397626760383286,143.89749436315898
93,2019-12-31,7,-18.397626760383286,143.89749436315898
93,2020-01-01,10,-18.397626760383286,143.89749436315898
93,2020-01-02,13,-18.397626760383286,143.89749436315898
93,2020-01-03,3,-18.397626760383286,143.89749436315898
93,2020-01-05,3,-18.397626760383286,143.89749436315898
93,2020-01-06,2,-18.397626760383286,143.89749436315898
93,2020-01-07,2,-18.397626760383286,143.89749436315898
93,2020-01-10,3,-18.397626760383286,143.89749436315898
93,2020-01-11,1,-18.397626760383286,143.89749436315898
93,2020-01-15,1,-18.397626760383286,143.89749436315898
93,2020-01-19,1,-18.397626760383286,143.89749436315898
94,2019-11-17,1,-25.757314228603843,151.90955222360284
94,2019-11-18,1,-25.757314228603843,151.90955222360284
94,2019-11-22,2,-25.757314228603843,151.90955222360284
94,2019-11-23,7,-25.757314228603843,151.90955222360284
94,2019-11-24,2,-25.757314228603843,151.90955222360284
94,2019-11-26,3,-25.757314228603843,151.90955222360284
94,2019-11-29,2,-25.757314228603843,151.90955222360284
94,2019-11-30,9,-25.757314228603843,151.90955222360284
94,2019-12-01,1,-25.757314228603843,151.90955222360284
94,2019-12-02,11,-25.757314228603843,151.90955222360284
94,2019-12-03,15,-25.757314228603843,151.90955222360284
94,2019-12-04,10,-25.757314228603843,151.90955222360284
94,2019-12-05,10,-25.757314228603843,151.90955222360284
94,2019-12-06,9,-25.757314228603843,151.90955222360284
94,2019-12-07,2,-25.757314228603843,151.90955222360284
94,2019-12-08,1,-25.757314228603843,151.90955222360284
94,2019-12-09,5,-25.757314228603843,151.90955222360284
94,2019-12-10,5,-25.757314228603843,151.90955222360284
94,2019-12-11,3,-25.757314228603843,151.90955222360284
94,2019-12-13,1,-25.757314228603843,151.90955222360284
94,2019-12-20,1,-25.757314228603843,151.90955222360284
94,2020-01-29,4,-25.757314228603843,151.90955222360284
94,2020-01-30,6,-25.757314228603843,151.90955222360284
94,2020-01-31,5,-25.757314228603843,151.90955222360284
94,2020-02-01,1,-25.757314228603843,151.90955222360284
94,2020-02-02,2,-25.757314228603843,151.90955222360284
94,2020-02-03,1,-25.757314228603843,151.90955222360284
95,2019-12-16,18,-23.0309275330779,119.54166572093945
95,2019-12-17,5,-23.0309275330779,119.54166572093945
95,2019-12-24,1,-23.0309275330779,119.54166572093945
95,2019-12-27,4,-23.0309275330779,119.54166572093945
96,2019-11-03,2,-30.866439306316067,121.4962154767633
96,2019-11-04,2,-30.866439306316067,121.4962154767633
96,2019-11-08,1,-30.866439306316067,121.4962154767633
96,2019-11-11,1,-30.866439306316067,121.4962154767633
96,2020-01-10,1,-30.866439306316067,121.4962154767633
96,2020-01-19,2,-30.866439306316067,121.4962154767633
96,2020-01-26,1,-30.866439306316067,121.4962154767633
96,2020-01-30,2,-30.866439306316067,121.4962154767633
96,2020-01-31,2,-30.866439306316067,121.4962154767633
96,2020-02-04,1,-30.866439306316067,121.4962154767633
96,2020-02-06,1,-30.866439306316067,121.4962154767633
96,2020-02-14,2,-30.866439306316067,121.4962154767633
96,2020-02-23,2,-30.866439306316067,121.4962154767633
96,2020-02-24,2,-30.866439306316067,121.4962154767633
96,2020-02-27,2,-30.866439306316067,121.4962154767633
97,2019-11-01,27,-23.632070705650516,132.2503276633386
97,2019-11-28,8,-23.632070705650516,132.2503276633386
97,2019-12-12,2,-23.632070705650516,132.2503276633386
97,2019-12-21,14,-23.632070705650516,132.2503276633386
97,2019-12-22,44,-23.632070705650516,132.2503276633386
97,2019-12-23,15,-23.632070705650516,132.2503276633386
97,2019-12-24,2,-23.632070705650516,132.2503276633386
97,2019-12-25,2,-23.632070705650516,132.2503276633386
97,2019-12-26,2,-23.632070705650516,132.2503276633386
97,2019-12-27,1,-23.632070705650516,132.2503276633386
97,2020-01-20,3,-23.632070705650516,132.2503276633386
98,2019-11-22,20,-15.006926172546876,126.3168455872999
98,2019-11-23,59,-15.006926172546876,126.3168455872999
98,2019-11-24,35,-15.006926172546876,126.3168455872999
98,2019-11-25,88,-15.006926172546876,126.3168455872999
98,2019-11-27,9,-15.006926172546876,126.3168455872999
98,2019-11-28,2,-15.006926172546876,126.3168455872999
98,2019-12-09,4,-15.006926172546876,126.3168455872999
98,2019-12-10,8,-15.006926172546876,126.3168455872999
98,2019-12-11,5,-15.006926172546876,126.3168455872999
98,2019-12-15,2,-15.006926172546876,126.3168455872999
98,2019-12-16,6,-15.006926172546876,126.3168455872999
98,2019-12-17,1,-15.006926172546876,126.3168455872999
98,2019-12-18,3,-15.006926172546876,126.3168455872999
99,2019-12-31,21,-37.34823895021523,149.82245247516283
99,2020-01-01,8,-37.34823895021523,149.82245247516283
99,2020-01-02,1,-37.34823895021523,149.82245247516283
99,2020-01-03,7,-37.34823895021523,149.82245247516283
99,2020-01-04,194,-37.34823895021523,149.82245247516283
99,2020-01-05,2,-37.34823895021523,149.82245247516283
99,2020-01-10,2,-37.34823895021523,149.82245247516283
99,2020-01-11,90,-37.34823895021523,149.82245247516283
99,2020-01-12,83,-37.34823895021523,149.82245247516283
99,2020-01-13,87,-37.34823895021523,149.82245247516283
99,2020-01-14,49,-37.34823895021523,149.82245247516283
99,2020-01-15,67,-37.34823895021523,149.82245247516283
99,2020-01-24,5,-37.34823895021523,149.82245247516283
99,2020-01-25,13,-37.34823895021523,149.82245247516283
99,2020-01-26,1,-37.34823895021523,149.82245247516283
99,2020-01-30,6,-37.34823895021523,149.82245247516283
99,2020-01-31,25,-37.34823895021523,149.82245247516283
99,2020-02-01,18,-37.34823895021523,149.82245247516283
99,2020-02-03,11,-37.34823895021523,149.82245247516283
99,2020-02-04,28,-37.34823895021523,149.82245247516283
99,2020-02-05,29,-37.34823895021523,149.82245247516283
99,2020-02-06,4,-37.34823895021523,149.82245247516283
99,2020-02-07,9,-37.34823895021523,149.82245247516283
99,2020-02-21,1,-37.34823895021523,149.82245247516283
99,2020-02-22,4,-37.34823895021523,149.82245247516283
99,2020-02-23,2,-37.34823895021523,149.82245247516283
99,2020-02-28,4,-37.34823895021523,149.82245247516283
100,2019-12-12,5,-21.05243085454328,117.7063278330466
100,2019-12-22,12,-21.05243085454328,117.7063278330466
100,2020-01-02,9,-21.05243085454328,117.7063278330466
100,2020-01-03,6,-21.05243085454328,117.7063278330466
100,2020-01-04,5,-21.05243085454328,117.7063278330466
100,2020-01-10,1,-21.05243085454328,117.7063278330466
100,2020-01-23,12,-21.05243085454328,117.7063278330466
100,2020-01-24,3,-21.05243085454328,117.7063278330466
100,2020-01-25,2,-21.05243085454328,117.7063278330466
100,2020-02-03,2,-21.05243085454328,117.7063278330466
100,2020-02-06,16,-21.05243085454328,117.7063278330466
100,2020-02-25,1,-21.05243085454328,117.7063278330466
100,2020-02-27,1,-21.05243085454328,117.7063278330466
101,2019-11-26,5,-15.41078151166788,132.16306632242024
101,2019-11-28,4,-15.41078151166788,132.16306632242024
101,2019-12-16,2,-15.41078151166788,132.16306632242024
101,2019-12-22,5,-15.41078151166788,132.16306632242024
101,2019-12-23,6,-15.41078151166788,132.16306632242024
101,2019-12-24,4,-15.41078151166788,132.16306632242024
101,2019-12-25,4,-15.41078151166788,132.16306632242024
101,2019-12-26,21,-15.41078151166788,132.16306632242024
101,2019-12-27,28,-15.41078151166788,132.16306632242024
101,2019-12-28,1,-15.41078151166788,132.16306632242024
101,2020-01-07,3,-15.41078151166788,132.16306632242024
101,2020-01-20,4,-15.41078151166788,132.16306632242024
101,2020-01-28,2,-15.41078151166788,132.16306632242024
101,2020-02-05,1,-15.41078151166788,132.16306632242024
101,2020-02-11,14,-15.41078151166788,132.16306632242024
102,2019-11-01,3,-30.69390593619128,152.5904917615012
102,2019-11-07,4,-30.69390593619128,152.5904917615012
102,2019-11-08,93,-30.69390593619128,152.5904917615012
102,2019-11-09,37,-30.69390593619128,152.5904917615012
102,2019-11-10,20,-30.69390593619128,152.5904917615012
102,2019-11-11,2,-30.69390593619128,152.5904917615012
102,2019-11-12,91,-30.69390593619128,152.5904917615012
102,2019-11-13,36,-30.69390593619128,152.5904917615012
102,2019-11-14,28,-30.69390593619128,152.5904917615012
102,2019-11-15,30,-30.69390593619128,152.5904917615012
102,2019-11-16,10,-30.69390593619128,152.5904917615012
102,2019-11-17,10,-30.69390593619128,152.5904917615012
102,2019-11-18,49,-30.69390593619128,152.5904917615012
102,2019-11-19,65,-30.69390593619128,152.5904917615012
102,2019-11-20,16,-30.69390593619128,152.5904917615012
102,2019-11-21,14,-30.69390593619128,152.5904917615012
102,2019-11-22,5,-30.69390593619128,152.5904917615012
102,2019-11-23,15,-30.69390593619128,152.5904917615012
102,2019-11-26,6,-30.69390593619128,152.5904917615012
102,2019-11-28,5,-30.69390593619128,152.5904917615012
102,2019-11-29,5,-30.69390593619128,152.5904917615012
102,2019-12-03,20,-30.69390593619128,152.5904917615012
102,2019-12-04,38,-30.69390593619128,152.5904917615012
102,2019-12-05,49,-30.69390593619128,152.5904917615012
102,2019-12-06,134,-30.69390593619128,152.5904917615012
102,2019-12-07,15,-30.69390593619128,152.5904917615012
102,2019-12-08,5,-30.69390593619128,152.5904917615012
102,2019-12-09,36,-30.69390593619128,152.5904917615012
102,2019-12-10,26,-30.69390593619128,152.5904917615012
102,2019-12-16,8,-30.69390593619128,152.5904917615012
102,2019-12-17,5,-30.69390593619128,152.5904917615012
102,2019-12-18,1,-30.69390593619128,152.5904917615012
102,2019-12-19,6,-30.69390593619128,152.5904917615012
102,2019-12-20,10,-30.69390593619128,152.5904917615012
102,2019-12-21,11,-30.69390593619128,152.5904917615012
102,2019-12-30,1,-30.69390593619128,152.5904917615012
102,2019-12-31,8,-30.69390593619128,152.5904917615012
102,2020-01-01,3,-30.69390593619128,152.5904917615012
102,2020-01-03,1,-30.69390593619128,152.5904917615012
102,2020-01-04,10,-30.69390593619128,152.5904917615012
102,2020-01-05,7,-30.69390593619128,152.5904917615012
102,2020-01-06,4,-30.69390593619128,152.5904917615012
102,2020-01-07,1,-30.69390593619128,152.5904917615012
102,2020-01-08,4,-30.69390593619128,152.5904917615012
102,2020-01-10,3,-30.69390593619128,152.5904917615012
103,2019-12-06,5,-24.647769090401873,146.6915359163676
103,2019-12-07,4,-24.647769090401873,146.6915359163676
103,2019-12-08,1,-24.647769090401873,146.6915359163676
103,2019-12-09,1,-24.647769090401873,146.6915359163676
103,2019-12-25,14,-24.647769090401873,146.6915359163676
103,2019-12-26,8,-24.647769090401873,146.6915359163676
103,2019-12-27,9,-24.647769090401873,146.6915359163676
103,2019-12-28,5,-24.647769090401873,146.6915359163676
103,2019-12-29,4,-24.647769090401873,146.6915359163676
103,2019-12-30,7,-24.647769090401873,146.6915359163676
103,2019-12-31,7,-24.647769090401873,146.6915359163676
103,2020-01-01,8,-24.647769090401873,146.6915359163676
103,2020-01-02,15,-24.647769090401873,146.6915359163676
103,2020-01-03,3,-24.647769090401873,146.6915359163676
103,2020-01-04,23,-24.647769090401873,146.6915359163676
103,2020-01-05,15,-24.647769090401873,146.6915359163676
103,2020-01-06,5,-24.647769090401873,146.6915359163676
103,2020-01-08,1,-24.647769090401873,146.6915359163676
103,2020-01-09,11,-24.647769090401873,146.6915359163676
103,2020-01-10,9,-24.647769090401873,146.6915359163676
103,2020-01-11,1,-24.647769090401873,146.6915359163676
103,2020-01-13,6,-24.647769090401873,146.6915359163676
103,2020-01-18,1,-24.647769090401873,146.6915359163676
103,2020-02-10,2,-24.647769090401873,146.6915359163676
103,2020-02-11,1,-24.647769090401873,146.6915359163676
103,2020-02-12,1,-24.647769090401873,146.6915359163676
103,2020-02-13,1,-24.647769090401873,146.6915359163676
103,2020-02-15,3,-24.647769090401873,146.6915359163676
103,2020-02-16,1,-24.647769090401873,146.6915359163676
103,2020-02-17,2,-24.647769090401873,146.6915359163676
103,2020-02-20,3,-24.647769090401873,146.6915359163676
104,2019-11-07,1,-22.566379387143638,150.25483375422553
104,2019-11-14,1,-22.566379387143638,150.25483375422553
104,2019-11-19,2,-22.566379387143638,150.25483375422553
104,2019-11-20,2,-22.566379387143638,150.25483375422553
104,2019-11-22,1,-22.566379387143638,150.25483375422553
104,2019-11-23,5,-22.566379387143638,150.25483375422553
104,2019-11-27,4,-22.566379387143638,150.25483375422553
104,2019-11-28,10,-22.566379387143638,150.25483375422553
104,2019-11-29,23,-22.566379387143638,150.25483375422553
104,2019-11-30,28,-22.566379387143638,150.25483375422553
104,2019-12-01,52,-22.566379387143638,150.25483375422553
104,2019-12-02,21,-22.566379387143638,150.25483375422553
104,2019-12-03,23,-22.566379387143638,150.25483375422553
104,2019-12-04,13,-22.566379387143638,150.25483375422553
104,2019-12-05,3,-22.566379387143638,150.25483375422553
104,2019-12-06,8,-22.566379387143638,150.25483375422553
104,2019-12-07,9,-22.566379387143638,150.25483375422553
104,2019-12-08,10,-22.566379387143638,150.25483375422553
104,2019-12-09,18,-22.566379387143638,150.25483375422553
104,2019-12-10,6,-22.566379387143638,150.25483375422553
104,2019-12-13,3,-22.566379387143638,150.25483375422553
104,2019-12-14,2,-22.566379387143638,150.25483375422553
104,2019-12-15,7,-22.566379387143638,150.25483375422553
104,2019-12-16,9,-22.566379387143638,150.25483375422553
104,2019-12-18,5,-22.566379387143638,150.25483375422553
104,2019-12-19,5,-22.566379387143638,150.25483375422553
104,2019-12-20,7,-22.566379387143638,150.25483375422553
104,2019-12-23,3,-22.566379387143638,150.25483375422553
104,2019-12-27,5,-22.566379387143638,150.25483375422553
104,2019-12-31,1,-22.566379387143638,150.25483375422553
104,2020-01-01,1,-22.566379387143638,150.25483375422553
104,2020-01-02,1,-22.566379387143638,150.25483375422553
104,2020-01-03,4,-22.566379387143638,150.25483375422553
104,2020-01-04,5,-22.566379387143638,150.25483375422553
104,2020-01-05,2,-22.566379387143638,150.25483375422553
104,2020-01-10,4,-22.566379387143638,150.25483375422553
104,2020-01-11,1,-22.566379387143638,150.25483375422553
104,2020-01-13,1,-22.566379387143638,150.25483375422553
104,2020-01-18,2,-22.566379387143638,150.25483375422553
104,2020-01-19,2,-22.566379387143638,150.25483375422553
104,2020-01-20,5,-22.566379387143638,150.25483375422553
104,2020-01-21,4,-22.566379387143638,150.25483375422553
104,2020-01-23,1,-22.566379387143638,150.25483375422553
104,2020-02-01,3,-22.566379387143638,150.25483375422553
105,2019-11-03,2,-18.37116977764515,123.91913089405496
105,2019-11-06,5,-18.37116977764515,123.91913089405496
105,2019-11-07,7,-18.37116977764515,123.91913089405496
105,2019-11-08,11,-18.37116977764515,123.91913089405496
105,2019-11-09,13,-18.37116977764515,123.91913089405496
105,2019-11-10,7,-18.37116977764515,123.91913089405496
105,2019-11-11,6,-18.37116977764515,123.91913089405496
105,2019-11-12,5,-18.37116977764515,123.91913089405496
105,2019-11-22,2,-18.37116977764515,123.91913089405496
105,2019-12-05,3,-18.37116977764515,123.91913089405496
105,2019-12-06,7,-18.37116977764515,123.91913089405496
105,2019-12-07,8,-18.37116977764515,123.91913089405496
105,2019-12-08,2,-18.37116977764515,123.91913089405496
105,2019-12-09,5,-18.37116977764515,123.91913089405496
105,2019-12-13,4,-18.37116977764515,123.91913089405496
105,2019-12-15,3,-18.37116977764515,123.91913089405496
105,2019-12-16,5,-18.37116977764515,123.91913089405496
105,2019-12-17,1,-18.37116977764515,123.91913089405496
105,2019-12-18,2,-18.37116977764515,123.91913089405496
105,2019-12-29,4,-18.37116977764515,123.91913089405496
105,2019-12-31,5,-18.37116977764515,123.91913089405496
105,2020-01-13,13,-18.37116977764515,123.91913089405496
105,2020-02-17,4,-18.37116977764515,123.91913089405496
106,2019-11-01,19,-16.056134081996838,124.78725348689828
106,2019-11-02,14,-16.056134081996838,124.78725348689828
106,2019-11-03,18,-16.056134081996838,124.78725348689828
106,2019-11-04,26,-16.056134081996838,124.78725348689828
106,2019-11-05,8,-16.056134081996838,124.78725348689828
106,2019-11-07,7,-16.056134081996838,124.78725348689828
106,2019-11-08,17,-16.056134081996838,124.78725348689828
106,2019-11-09,26,-16.056134081996838,124.78725348689828
106,2019-11-10,14,-16.056134081996838,124.78725348689828
106,2019-11-11,4,-16.056134081996838,124.78725348689828
106,2019-11-12,10,-16.056134081996838,124.78725348689828
106,2019-11-13,5,-16.056134081996838,124.78725348689828
106,2019-12-02,3,-16.056134081996838,124.78725348689828
106,2019-12-03,1,-16.056134081996838,124.78725348689828
106,2019-12-04,2,-16.056134081996838,124.78725348689828
106,2019-12-06,1,-16.056134081996838,124.78725348689828
106,2019-12-07,8,-16.056134081996838,124.78725348689828
106,2019-12-10,1,-16.056134081996838,124.78725348689828
106,2019-12-12,10,-16.056134081996838,124.78725348689828
106,2019-12-13,9,-16.056134081996838,124.78725348689828
106,2019-12-14,5,-16.056134081996838,124.78725348689828
106,2019-12-15,11,-16.056134081996838,124.78725348689828
106,2019-12-17,8,-16.056134081996838,124.78725348689828
106,2019-12-20,3,-16.056134081996838,124.78725348689828
106,2019-12-22,4,-16.056134081996838,124.78725348689828
106,2020-02-09,2,-16.056134081996838,124.78725348689828
106,2020-02-20,2,-16.056134081996838,124.78725348689828
107,2019-12-05,2,-18.6144452931547,140.29767251163932
107,2019-12-06,1,-18.6144452931547,140.29767251163932
107,2019-12-07,1,-18.6144452931547,140.29767251163932
107,2019-12-09,1,-18.6144452931547,140.29767251163932
107,2019-12-15,1,-18.6144452931547,140.29767251163932
107,2020-01-19,3,-18.6144452931547,140.29767251163932
108,2019-11-09,3,-16.65847204517994,145.00355126834273
108,2019-11-10,24,-16.65847204517994,145.00355126834273
108,2019-11-11,37,-16.65847204517994,145.00355126834273
108,2019-11-12,25,-16.65847204517994,145.00355126834273
108,2019-11-13,14,-16.65847204517994,145.00355126834273
108,2019-11-14,37,-16.65847204517994,145.00355126834273
108,2019-11-15,16,-16.65847204517994,145.00355126834273
108,2019-11-16,12,-16.65847204517994,145.00355126834273
108,2019-11-17,14,-16.65847204517994,145.00355126834273
108,2019-11-18,9,-16.65847204517994,145.00355126834273
108,2019-11-19,2,-16.65847204517994,145.00355126834273
108,2019-11-21,3,-16.65847204517994,145.00355126834273
108,2019-11-22,2,-16.65847204517994,145.00355126834273
108,2019-11-23,1,-16.65847204517994,145.00355126834273
108,2019-12-27,2,-16.65847204517994,145.00355126834273
108,2019-12-31,9,-16.65847204517994,145.00355126834273
108,2020-01-01,10,-16.65847204517994,145.00355126834273
108,2020-01-02,12,-16.65847204517994,145.00355126834273
108,2020-01-04,3,-16.65847204517994,145.00355126834273
108,2020-01-05,1,-16.65847204517994,145.00355126834273
108,2020-01-06,5,-16.65847204517994,145.00355126834273
108,2020-01-08,2,-16.65847204517994,145.00355126834273
108,2020-01-09,2,-16.65847204517994,145.00355126834273
108,2020-01-11,7,-16.65847204517994,145.00355126834273
108,2020-01-12,10,-16.65847204517994,145.00355126834273
108,2020-01-13,5,-16.65847204517994,145.00355126834273
108,2020-02-05,2,-16.65847204517994,145.00355126834273
108,2020-02-15,1,-16.65847204517994,145.00355126834273
109,2019-11-23,8,-14.743571097444685,128.0614296845922
109,2019-11-24,8,-14.743571097444685,128.0614296845922
109,2019-11-26,7,-14.743571097444685,128.0614296845922
109,2019-11-27,2,-14.743571097444685,128.0614296845922
109,2019-11-28,6,-14.743571097444685,128.0614296845922
109,2019-11-29,3,-14.743571097444685,128.0614296845922
109,2019-11-30,4,-14.743571097444685,128.0614296845922
109,2019-12-01,8,-14.743571097444685,128.0614296845922
109,2019-12-02,11,-14.743571097444685,128.0614296845922
109,2019-12-03,32,-14.743571097444685,128.0614296845922
109,2019-12-04,13,-14.743571097444685,128.0614296845922
109,2019-12-05,19,-14.743571097444685,128.0614296845922
109,2019-12-06,7,-14.743571097444685,128.0614296845922
109,2019-12-07,11,-14.743571097444685,128.0614296845922
109,2019-12-08,11,-14.743571097444685,128.0614296845922
109,2019-12-09,6,-14.743571097444685,128.0614296845922
109,2019-12-10,11,-14.743571097444685,128.0614296845922
109,2019-12-11,4,-14.743571097444685,128.0614296845922
109,2019-12-12,5,-14.743571097444685,128.0614296845922
109,2019-12-16,4,-14.743571097444685,128.0614296845922
109,2020-02-17,2,-14.743571097444685,128.0614296845922
109,2020-02-24,1,-14.743571097444685,128.0614296845922
109,2020-02-25,1,-14.743571097444685,128.0614296845922
110,2019-12-21,16,-25.83365454615091,129.84173743984104
110,2019-12-22,22,-25.83365454615091,129.84173743984104
110,2019-12-23,12,-25.83365454615091,129.84173743984104
110,2019-12-24,93,-25.83365454615091,129.84173743984104
110,2019-12-25,11,-25.83365454615091,129.84173743984104
110,2019-12-26,40,-25.83365454615091,129.84173743984104
110,2019-12-27,12,-25.83365454615091,129.84173743984104
110,2019-12-28,7,-25.83365454615091,129.84173743984104
110,2019-12-29,1,-25.83365454615091,129.84173743984104
110,2019-12-31,2,-25.83365454615091,129.84173743984104
110,2020-01-01,3,-25.83365454615091,129.84173743984104
111,2019-12-20,96,-32.01941055938601,135.7059878636166
111,2019-12-21,3,-32.01941055938601,135.7059878636166
111,2019-12-30,24,-32.01941055938601,135.7059878636166
111,2020-01-01,2,-32.01941055938601,135.7059878636166
111,2020-01-02,3,-32.01941055938601,135.7059878636166
112,2019-11-24,2,-22.08343886596146,140.28665231594402
112,2020-02-01,1,-22.08343886596146,140.28665231594402
112,2020-02-03,25,-22.08343886596146,140.28665231594402
112,2020-02-13,21,-22.08343886596146,140.28665231594402
112,2020-02-14,5,-22.08343886596146,140.28665231594402
112,2020-02-15,1,-22.08343886596146,140.28665231594402
112,2020-02-21,3,-22.08343886596146,140.28665231594402
112,2020-02-22,2,-22.08343886596146,140.28665231594402
113,2019-11-01,2,-31.672370099481796,151.8271454001585
113,2019-11-02,2,-31.672370099481796,151.8271454001585
113,2019-11-07,9,-31.672370099481796,151.8271454001585
113,2019-11-08,19,-31.672370099481796,151.8271454001585
113,2019-11-09,18,-31.672370099481796,151.8271454001585
113,2019-11-10,20,-31.672370099481796,151.8271454001585
113,2019-11-11,5,-31.672370099481796,151.8271454001585
113,2019-11-12,42,-31.672370099481796,151.8271454001585
113,2019-11-13,69,-31.672370099481796,151.8271454001585
113,2019-11-14,45,-31.672370099481796,151.8271454001585
113,2019-11-15,102,-31.672370099481796,151.8271454001585
113,2019-11-16,41,-31.672370099481796,151.8271454001585
113,2019-11-17,26,-31.672370099481796,151.8271454001585
113,2019-11-18,51,-31.672370099481796,151.8271454001585
113,2019-11-19,123,-31.672370099481796,151.8271454001585
113,2019-11-20,24,-31.672370099481796,151.8271454001585
113,2019-11-22,6,-31.672370099481796,151.8271454001585
113,2019-11-27,5,-31.672370099481796,151.8271454001585
113,2019-11-28,5,-31.672370099481796,151.8271454001585
113,2019-11-29,4,-31.672370099481796,151.8271454001585
113,2019-12-02,3,-31.672370099481796,151.8271454001585
113,2019-12-03,17,-31.672370099481796,151.8271454001585
113,2019-12-04,26,-31.672370099481796,151.8271454001585
113,2019-12-05,17,-31.672370099481796,151.8271454001585
113,2019-12-06,19,-31.672370099481796,151.8271454001585
113,2019-12-07,17,-31.672370099481796,151.8271454001585
113,2019-12-08,9,-31.672370099481796,151.8271454001585
113,2019-12-09,6,-31.672370099481796,151.8271454001585
113,2019-12-10,12,-31.672370099481796,151.8271454001585
113,2019-12-11,2,-31.672370099481796,151.8271454001585
113,2019-12-14,3,-31.672370099481796,151.8271454001585
113,2019-12-15,8,-31.672370099481796,151.8271454001585
113,2019-12-16,18,-31.672370099481796,151.8271454001585
113,2019-12-17,8,-31.672370099481796,151.8271454001585
113,2019-12-18,12,-31.672370099481796,151.8271454001585
113,2019-12-19,26,-31.672370099481796,151.8271454001585
113,2019-12-20,11,-31.672370099481796,151.8271454001585
113,2019-12-21,18,-31.672370099481796,151.8271454001585
113,2019-12-26,5,-31.672370099481796,151.8271454001585
113,2019-12-27,9,-31.672370099481796,151.8271454001585
113,2019-12-28,8,-31.672370099481796,151.8271454001585
113,2019-12-29,15,-31.672370099481796,151.8271454001585
113,2019-12-30,12,-31.672370099481796,151.8271454001585
113,2019-12-31,14,-31.672370099481796,151.8271454001585
113,2020-01-01,10,-31.672370099481796,151.8271454001585
113,2020-01-02,10,-31.672370099481796,151.8271454001585
113,2020-01-03,5,-31.672370099481796,151.8271454001585
113,2020-01-04,17,-31.672370099481796,151.8271454001585
113,2020-01-05,15,-31.672370099481796,151.8271454001585
113,2020-01-06,2,-31.672370099481796,151.8271454001585
113,2020-01-07,10,-31.672370099481796,151.8271454001585
113,2020-01-08,2,-31.672370099481796,151.8271454001585
113,2020-01-10,5,-31.672370099481796,151.8271454001585
114,2019-12-22,1,-19.359576814735373,138.59941364625587
114,2019-12-24,2,-19.359576814735373,138.59941364625587
114,2019-12-25,2,-19.359576814735373,138.59941364625587
114,2019-12-27,13,-19.359576814735373,138.59941364625587
114,2019-12-28,6,-19.359576814735373,138.59941364625587
114,2019-12-29,10,-19.359576814735373,138.59941364625587
114,2019-12-31,2,-19.359576814735373,138.59941364625587
114,2020-01-03,8,-19.359576814735373,138.59941364625587
114,2020-02-06,1,-19.359576814735373,138.59941364625587
114,2020-02-19,2,-19.359576814735373,138.59941364625587
115,2019-12-14,18,-20.264664060575125,144.15540221046092
115,2019-12-15,6,-20.264664060575125,144.15540221046092
