"longitude","latitude","year","month","day","date","air_tmax","air_tmax_source","air_tmin","air_tmin_source","elev_m","et_morton_actual","et_morton_actual_source","et_morton_potential","et_morton_potential_source","et_morton_wet","et_morton_wet_source","et_short_crop","et_short_crop_source","et_tall_crop","et_tall_crop_source","evap_comb","evap_comb_source","evap_morton_lake","evap_morton_lake_source","evap_pan","evap_pan_source","evap_syn","evap_syn_source","extracted","mslp","mslp_source","radiation","radiation_source","rainfall","rainfall_source","rh_tmax","rh_tmax_source","rh_tmin","rh_tmin_source","vp","vp_deficit","vp_deficit_source","vp_source"
126.030054056548,-18.3191561896871,2019,11,19,2019-11-19,43.4,25,24.4,25,"144.8 m",0,26,14.7,26,7.3,26,8.9,26,12.2,26,11.9,25,8.5,26,11.9,25,12.6,26,2025-04-14,1009.7,25,29.4,42,0,25,15,26,43.2,26,13.2,55.4,26,25
126.030054056548,-18.3191561896871,2019,11,20,2019-11-20,42.9,25,26.9,25,"144.8 m",0.6,26,14.6,26,7.6,26,8.9,26,11.9,26,10.8,25,8.8,26,10.8,25,12.3,26,2025-04-14,1009,25,29.3,42,0,25,18.8,26,45.7,26,16.2,53.4,26,25
126.030054056548,-18.3191561896871,2019,11,21,2019-11-21,44.2,25,28.3,25,"144.8 m",0,26,14.1,26,7,26,8.8,26,12.2,26,11.7,25,8.1,26,11.7,25,12.5,26,2025-04-14,1008.6,25,26.7,42,0,25,14,26,33.5,26,12.9,61.8,26,25
126.030054056548,-18.3191561896871,2019,11,22,2019-11-22,46,25,28,25,"144.8 m",0,26,14.8,26,7.4,26,9.1,26,12.6,26,11.5,25,8.5,26,11.5,25,13,26,2025-04-14,1008.7,25,27.4,42,0,25,14,26,37.3,26,14.1,65.8,26,25
126.030054056548,-18.3191561896871,2019,11,23,2019-11-23,42.8,25,28.4,25,"144.8 m",0.1,26,13.5,26,6.8,26,8.2,26,11.1,26,11,25,7.8,26,11,25,11.2,26,2025-04-14,1009,25,24.4,42,0,25,21.3,26,47,26,18.2,52.5,26,25
126.030054056548,-18.3191561896871,2019,11,24,2019-11-24,41.1,25,26.1,25,"144.8 m",0.4,26,13.9,26,7.2,26,8.4,26,11.3,26,11.2,25,8.3,26,11.2,25,11.6,26,2025-04-14,1009.5,25,28.2,42,0.8,25,19.8,26,45.9,26,15.5,48.5,26,25
126.030054056548,-18.3191561896871,2019,11,25,2019-11-25,37.1,25,22,25,"144.8 m",3.3,26,9.3,26,6.3,26,6.7,26,8.5,26,10.3,25,7.3,26,10.3,25,9.4,26,2025-04-14,1011.1,25,24.9,42,8.7,25,36,26,85.9,26,22.7,28.5,26,25
126.030054056548,-18.3191561896871,2019,11,26,2019-11-26,39.8,25,24.2,25,"144.8 m",2.7,26,11.7,26,7.2,26,8,26,10.3,26,8.1,25,8.4,26,8.1,25,10.8,26,2025-04-14,1010.1,25,28.2,42,0,25,28.1,26,67.9,26,20.5,38.6,26,25
126.030054056548,-18.3191561896871,2019,11,27,2019-11-27,37,25,22.7,25,"144.8 m",3.1,26,10.6,26,6.9,26,7.4,26,9.5,26,10.5,25,8,26,10.5,25,10.2,26,2025-04-14,1011.5,25,28.2,42,0.3,25,31.9,26,72.5,26,20,31.5,26,25
126.030054056548,-18.3191561896871,2019,11,28,2019-11-28,40.1,25,23.4,25,"144.8 m",2,26,12.6,26,7.3,26,8.3,26,10.9,26,8.9,25,8.6,26,8.9,25,11.4,26,2025-04-14,1009.8,25,29.7,42,0,25,23.5,26,60.5,26,17.4,41.8,26,25
126.030054056548,-18.3191561896871,2019,11,29,2019-11-29,42.2,25,26.6,25,"144.8 m",0.2,26,13.5,26,6.8,26,8.2,26,11.1,26,10.2,25,7.8,26,10.2,25,11.3,26,2025-04-14,1008.2,25,25.7,42,0,25,20.6,26,49.1,26,17.1,50.2,26,25
126.030054056548,-18.3191561896871,2019,11,30,2019-11-30,43.1,25,28.9,25,"144.8 m",0,26,14.7,26,7.3,26,9,26,12.5,26,10,25,8.5,26,10,25,12.9,26,2025-04-14,1008.4,25,29.1,42,0,25,11.5,26,25.1,26,10,62,26,25
126.030054056548,-18.3191561896871,2019,12,1,2019-12-01,42.5,25,30.8,25,"144.8 m",0,26,14.8,26,7.4,26,8.8,26,12.1,26,11.9,25,8.5,26,11.9,25,13.4,26,2025-04-14,1008.8,25,27.9,42,0,25,16,26,30.4,26,13.5,58.6,26,25
126.030054056548,-18.3191561896871,2019,12,2,2019-12-02,42.4,25,29.5,25,"144.8 m",0,26,14.5,26,7.3,26,9,26,12.6,26,12.4,25,8.5,26,12.4,25,14.2,26,2025-04-14,1008.3,25,29.4,42,0,25,9.4,26,19.2,26,7.9,62.7,26,25
126.030054056548,-18.3191561896871,2019,12,3,2019-12-03,42.6,25,26.5,25,"144.8 m",1.3,26,13.8,26,7.5,26,8.7,26,11.5,26,11.4,25,8.7,26,11.4,25,12.6,26,2025-04-14,1008.7,25,28.6,42,0,25,21.6,26,52.9,26,18.3,50,26,25
126.030054056548,-18.3191561896871,2019,12,4,2019-12-04,42.5,25,28.1,25,"144.8 m",0.7,26,13.7,26,7.2,26,8.4,26,11.2,26,10.2,25,8.2,26,10.2,25,12.3,26,2025-04-14,1010.3,25,26.3,42,0,25,22.4,26,49.7,26,18.9,50.7,26,25
126.030054056548,-18.3191561896871,2019,12,5,2019-12-05,43.2,25,27.7,25,"144.8 m",1.4,26,14.3,26,7.9,26,8.9,26,11.8,26,12,25,9.1,26,12,25,12.9,26,2025-04-14,1011.6,25,29.3,42,0.6,25,21.6,26,50.9,26,18.9,52.3,26,25
126.030054056548,-18.3191561896871,2019,12,6,2019-12-06,44.6,25,27.8,25,"144.8 m",0,26,15.7,26,7.9,26,9.3,26,12.5,26,13.1,25,9.1,26,13.1,25,14.2,26,2025-04-14,1009.6,25,29.9,42,0,25,16,26,40.2,26,15,60.4,26,25
126.030054056548,-18.3191561896871,2019,12,7,2019-12-07,45.7,25,27.3,25,"144.8 m",0,26,14.8,26,7.4,26,9.3,26,12.9,26,11.7,25,8.6,26,11.7,25,15,26,2025-04-14,1008.5,25,28.8,42,0,25,11.5,26,31.4,26,11.4,66.8,26,25
126.030054056548,-18.3191561896871,2019,12,8,2019-12-08,46.5,25,27,25,"144.8 m",0,26,15.2,26,7.6,26,9.5,26,13.3,26,12.4,25,8.9,26,12.4,25,15.7,26,2025-04-14,1007.4,25,29.9,42,0,25,9.9,26,28.6,26,10.2,70.2,26,25
126.030054056548,-18.3191561896871,2019,12,9,2019-12-09,44.7,25,28.7,25,"144.8 m",0,26,15.9,26,7.9,26,9.3,26,12.5,26,11.3,25,9.2,26,11.3,25,14.2,26,2025-04-14,1008.3,25,29.7,42,0,25,16.4,26,39.4,26,15.5,61.1,26,25
126.030054056548,-18.3191561896871,2019,12,10,2019-12-10,44.7,25,28.3,25,"144.8 m",0,26,15.4,26,7.7,26,9.2,26,12.6,26,10.8,25,8.9,26,10.8,25,14.3,26,2025-04-14,1008.2,25,29.4,42,0.1,25,14.8,26,36.4,26,14,62.2,26,25
126.030054056548,-18.3191561896871,2019,12,11,2019-12-11,43.8,25,28.1,25,"144.8 m",0,26,14.3,26,7.1,26,8.8,26,12,26,12,25,8.2,26,12,25,13.6,26,2025-04-14,1008.7,25,26.9,42,0,25,16.1,26,38.1,26,14.5,58.8,26,25
126.030054056548,-18.3191561896871,2019,12,12,2019-12-12,45.7,25,26.9,25,"144.8 m",0,26,14.4,26,7.2,26,9.2,26,12.8,26,12,25,8.3,26,12,25,14.9,26,2025-04-14,1007.3,25,27.8,42,0.1,25,11.6,26,32.5,26,11.5,66.3,26,25
126.030054056548,-18.3191561896871,2019,12,13,2019-12-13,42,25,31.2,25,"144.8 m",0,26,13.3,26,6.6,26,8.5,26,11.9,26,9,25,7.7,26,9,25,13.2,26,2025-04-14,1008.9,25,25.1,42,0.6,25,13.7,26,24.6,26,11.2,59.9,26,25
126.030054056548,-18.3191561896871,2019,12,14,2019-12-14,42.3,25,28.8,25,"144.8 m",0,26,12.8,26,6.4,26,8.1,26,11.1,26,9.8,25,7.4,26,9.8,25,12.4,26,2025-04-14,1009.4,25,23.3,42,6.3,25,19.1,26,40.2,26,15.9,53.7,26,25
126.030054056548,-18.3191561896871,2019,12,15,2019-12-15,41.2,25,24.7,25,"144.8 m",2.8,26,12,26,7.4,26,8.2,26,10.6,26,11.1,25,8.6,26,11.1,25,11.4,26,2025-04-14,1008.7,25,28.3,42,2.4,25,27.9,26,70.4,26,21.9,41.1,26,25
126.030054056548,-18.3191561896871,2019,12,16,2019-12-16,41.1,25,27.6,25,"144.8 m",0.2,26,7.2,26,3.7,26,5.4,26,8,26,9.8,25,4,26,9.8,25,9.5,26,2025-04-14,1008.9,25,8.3,42,0.1,25,26.2,26,55.5,26,20.5,44.8,26,25
126.030054056548,-18.3191561896871,2019,12,17,2019-12-17,45,25,31.2,25,"144.8 m",0,26,15.3,26,7.7,26,9.2,26,12.6,26,10.5,25,8.8,26,10.5,25,14.6,26,2025-04-14,1008.4,25,28.2,42,0,25,14.2,26,29.9,26,13.6,66.5,26,25
126.030054056548,-18.3191561896871,2019,12,18,2019-12-18,47,25,28.4,25,"144.8 m",0,26,15.5,26,7.8,26,9.6,26,13.4,26,13.2,25,9,26,13.2,25,16,26,2025-04-14,1005.9,25,29.9,42,0,25,9.8,26,26.9,26,10.4,73.1,26,25
126.030054056548,-18.3191561896871,2019,12,19,2019-12-19,40.3,25,28.1,25,"144.8 m",0.1,26,8.4,26,4.2,26,6.4,26,9.3,26,10.7,25,4.7,26,10.7,25,10.4,26,2025-04-14,1006.7,25,12.6,42,0,25,19.9,26,39.2,26,14.9,48.7,26,25
126.030054056548,-18.3191561896871,2019,12,20,2019-12-20,44,25,27.5,25,"144.8 m",1.1,26,13.6,26,7.3,26,8.5,26,11.4,26,11.5,25,8.4,26,11.5,25,12.7,26,2025-04-14,1008.8,25,26.3,42,0,25,22.6,26,56.1,26,20.6,52.7,26,25
126.030054056548,-18.3191561896871,2019,12,21,2019-12-21,44,25,26.3,25,"144.8 m",0.8,26,14.3,26,7.6,26,8.9,26,12,26,11.8,25,8.8,26,11.8,25,13.3,26,2025-04-14,1009.4,25,28.7,42,1.5,25,19.2,26,51.2,26,17.5,54.6,26,25
126.030054056548,-18.3191561896871,2019,12,22,2019-12-22,42.1,25,26.8,25,"144.8 m",2.5,26,13.3,26,7.9,26,8.7,26,11.3,26,11.4,25,9.2,26,11.4,25,12.2,26,2025-04-14,1008.3,25,29.6,42,1.5,25,25.6,26,59.9,26,21.1,46.2,26,25
126.030054056548,-18.3191561896871,2019,12,23,2019-12-23,43.7,25,27.7,25,"144.8 m",2.2,26,13.3,26,7.7,26,8.6,26,11.3,26,9.5,25,8.9,26,9.5,25,12.5,26,2025-04-14,1009.2,25,27.6,42,0.1,25,25.6,26,61.7,26,22.9,49.7,26,25
126.030054056548,-18.3191561896871,2019,12,24,2019-12-24,45,25,27.2,25,"144.8 m",1.7,26,14.5,26,8.1,26,9.2,26,12.2,26,10.5,25,9.4,26,10.5,25,13.7,26,2025-04-14,1009.3,25,29.7,42,0.2,25,20.8,26,55.2,26,19.9,56.1,26,25
126.030054056548,-18.3191561896871,2019,12,25,2019-12-25,46,25,29.1,25,"144.8 m",1.5,26,15.2,26,8.4,26,9.4,26,12.5,26,11.9,25,9.7,26,11.9,25,14.2,26,2025-04-14,1008.1,25,29.7,42,0,25,20.5,26,51.4,26,20.7,60.3,26,25
126.030054056548,-18.3191561896871,2019,12,26,2019-12-26,42.2,25,25.5,25,"144.8 m",1.3,26,11.2,26,6.3,26,7.3,26,9.7,26,10.1,25,7.1,26,10.1,25,11,26,2025-04-14,1009.5,25,21.5,42,4.3,25,27.8,26,70.5,26,23,43.4,26,25
126.030054056548,-18.3191561896871,2019,12,27,2019-12-27,44,25,29.6,25,"144.8 m",3,26,14,26,8.5,26,9,26,11.6,26,13.5,25,9.8,26,13.5,25,12.7,26,2025-04-14,1008.1,25,29.7,42,0.2,25,27,26,59.3,26,24.6,50.8,26,25
126.030054056548,-18.3191561896871,2019,12,28,2019-12-28,41.1,25,24.6,25,"144.8 m",2.8,26,11.9,26,7.4,26,8.1,26,10.5,26,10.7,25,8.6,26,10.7,25,11.3,26,2025-04-14,1007.4,25,28.2,42,5.6,25,27.9,26,70.5,26,21.8,40.9,26,25
126.030054056548,-18.3191561896871,2019,12,29,2019-12-29,42.4,25,26.2,25,"144.8 m",3.2,26,12.3,26,7.8,26,8.4,26,10.8,26,9.6,25,9,26,9.6,25,11.7,26,2025-04-14,1009.1,25,28.4,42,0.1,25,28.9,26,71.2,26,24.2,43.3,26,25
126.030054056548,-18.3191561896871,2019,12,30,2019-12-30,35.1,25,22.9,25,"144.8 m",2.7,26,6.1,26,4.4,26,4.2,26,5.4,26,9.5,25,4.5,26,9.5,25,6.7,26,2025-04-14,1012.4,25,13.5,42,43.2,25,49.3,26,100,26,27.9,19.8,26,25
126.030054056548,-18.3191561896871,2019,12,31,2019-12-31,40.8,25,25.2,25,"144.8 m",5.2,26,11,26,8.1,26,8.1,26,10,26,9.9,25,9.4,26,9.9,25,10.6,26,2025-04-14,1009.2,25,29.7,42,0.5,25,36.2,26,87.1,26,27.9,34.5,26,25
126.030054056548,-18.3191561896871,2020,1,1,2020-01-01,36.4,25,24.6,25,"144.8 m",1.9,26,7.3,26,4.6,26,4.8,26,6.3,26,9.4,25,4.9,26,9.4,25,7.8,26,2025-04-14,1011.6,25,14.1,42,0.8,25,44,26,86.3,26,26.7,24.9,26,25
126.030054056548,-18.3191561896871,2020,1,2,2020-01-02,40.1,25,26,25,"144.8 m",3.7,26,11.6,26,7.7,26,8,26,10.2,26,8.1,25,8.9,26,8.1,25,11.1,26,2025-04-14,1011.7,25,28.7,42,0.4,25,32.5,26,71.7,26,24.1,37.2,26,25
126.030054056548,-18.3191561896871,2020,1,3,2020-01-03,38.5,25,25.2,25,"144.8 m",2.9,26,9.4,26,6.2,26,6.5,26,8.3,26,8.4,25,7,26,8.4,25,9.5,26,2025-04-14,1008.5,25,21.8,42,11.4,25,37.9,26,80.5,26,25.8,31,26,25
126.030054056548,-18.3191561896871,2020,1,4,2020-01-04,36.7,25,26,25,"144.8 m",1.7,26,8,26,4.8,26,5.2,26,6.8,26,8.5,25,5.4,26,8.5,25,8.2,26,2025-04-14,1006.6,25,15.2,42,0,25,42.6,26,78.3,26,26.3,27,26,25
126.030054056548,-18.3191561896871,2020,1,5,2020-01-05,33.5,25,22.9,25,"144.8 m",1.4,26,6.5,26,3.9,26,4.3,26,5.7,26,6.1,25,4.2,26,6.1,25,7.1,26,2025-04-14,1007.7,25,12.3,42,8.9,25,45.4,26,84.2,26,23.5,21,26,25
126.030054056548,-18.3191561896871,2020,1,6,2020-01-06,30.8,25,25.3,25,"144.8 m",1.8,26,4.2,26,3,26,3,26,3.7,26,4.7,25,3,26,4.7,25,5.4,26,2025-04-14,1006.3,25,9.2,42,3.4,25,65.7,26,90.6,26,29.2,11.8,26,25
126.030054056548,-18.3191561896871,2020,1,7,2020-01-07,31.7,25,24.2,25,"144.8 m",0.6,26,3.3,26,2,26,2.6,26,3.6,26,3.2,25,2,26,3.2,25,5.4,26,2025-04-14,1003.9,25,5.3,42,8.9,25,58.4,26,90.4,26,27.3,14.7,26,25
126.030054056548,-18.3191561896871,2020,1,8,2020-01-08,35.1,25,25,25,"144.8 m",5.4,26,8.5,26,7,26,6,26,7.2,26,6.1,25,7.3,26,6.1,25,8.1,26,2025-04-14,1005.3,25,23.5,42,2.5,25,50.4,26,90,26,28.5,20.6,26,25
126.030054056548,-18.3191561896871,2020,1,9,2020-01-09,37.6,25,25.6,25,"144.8 m",5.3,26,10.4,26,7.9,26,7.6,26,9.2,26,7.6,25,9.1,26,7.6,25,9.9,26,2025-04-14,1006.3,25,29.6,42,0.3,25,41.3,26,81.7,26,26.8,28.2,26,25
126.030054056548,-18.3191561896871,2020,1,10,2020-01-10,38.7,25,27.1,25,"144.8 m",4.6,26,10.6,26,7.6,26,7.5,26,9.3,26,7.8,25,8.8,26,7.8,25,10,26,2025-04-14,1005.1,25,27.6,42,12,25,40.5,26,77.8,26,27.9,30.9,26,25
126.030054056548,-18.3191561896871,2020,1,11,2020-01-11,39.3,25,26.2,25,"144.8 m",5.7,26,10.5,26,8.1,26,7.6,26,9.2,26,9.3,25,9.1,26,9.3,25,10,26,2025-04-14,1005.2,25,28.5,42,1,25,41.7,26,87,26,29.6,29.9,26,25
126.030054056548,-18.3191561896871,2020,1,12,2020-01-12,41,25,27.8,25,"144.8 m",3.8,26,12.2,26,8,26,8.3,26,10.5,26,10.8,25,9.2,26,10.8,25,11.4,26,2025-04-14,1004.5,25,28.9,42,0.1,25,32.6,26,68,26,25.4,39.8,26,25
126.030054056548,-18.3191561896871,2020,1,13,2020-01-13,40.4,25,27.7,25,"144.8 m",3.7,26,12.4,26,8,26,8.3,26,10.5,26,8.9,25,9.3,26,8.9,25,11.4,26,2025-04-14,1006.1,25,29.5,42,0,25,32.1,26,65.2,26,24.2,39.3,26,25
126.030054056548,-18.3191561896871,2020,1,14,2020-01-14,38.3,25,27.2,25,"144.8 m",2.6,26,9.1,26,5.8,26,5.9,26,7.7,26,6.7,25,6.5,26,6.7,25,8.9,26,2025-04-14,1010.6,25,18.5,42,25.4,25,41.4,26,77.4,26,27.9,30,26,25
126.030054056548,-18.3191561896871,2020,1,15,2020-01-15,39.7,25,28.2,25,"144.8 m",3.2,26,10.4,26,6.8,26,7,26,8.9,26,8,25,7.7,26,8,25,10,26,2025-04-14,1008.7,25,22.9,42,4.4,25,38.4,26,73,26,27.9,34.3,26,25
126.030054056548,-18.3191561896871,2020,1,16,2020-01-16,39.9,25,25.7,25,"144.8 m",4.8,26,11.2,26,8,26,8,26,10,26,8.2,25,9.3,26,8.2,25,10.8,26,2025-04-14,1008.2,25,29.6,42,0.2,25,35.8,26,79.7,26,26.3,34.3,26,25
126.030054056548,-18.3191561896871,2020,1,17,2020-01-17,39.6,25,27.4,25,"144.8 m",2.2,26,10.1,26,6.1,26,6.5,26,8.5,26,6.5,25,6.9,26,6.5,25,9.8,26,2025-04-14,1007.6,25,20,42,0,25,36.4,26,72.1,26,26.3,34.9,26,25
126.030054056548,-18.3191561896871,2020,1,18,2020-01-18,36.9,25,24.7,25,"144.8 m",3.7,26,9.7,26,6.7,26,6.9,26,8.7,26,8.6,25,7.8,26,8.6,25,9.5,26,2025-04-14,1007.9,25,25.8,42,25,25,39.1,26,78.4,26,24.4,28.4,26,25
126.030054056548,-18.3191561896871,2020,1,19,2020-01-19,35.5,25,26.4,25,"144.8 m",4.4,26,9,26,6.7,26,6.3,26,7.7,26,8,25,7.4,26,8,25,8.5,26,2025-04-14,1008.1,25,23.5,42,0,25,47.6,26,79.9,26,27.5,23.4,26,25
126.030054056548,-18.3191561896871,2020,1,20,2020-01-20,35.8,25,24.9,25,"144.8 m",3.3,26,7.6,26,5.4,26,5.1,26,6.4,26,6.6,25,5.8,26,6.6,25,7.8,26,2025-04-14,1006.8,25,17,42,0,25,47.6,26,88.9,26,28,22.5,26,25
126.030054056548,-18.3191561896871,2020,1,21,2020-01-21,37,25,23.4,25,"144.8 m",5.9,26,9.7,26,7.8,26,7.1,26,8.6,26,7.8,25,8.6,26,7.8,25,9.4,26,2025-04-14,1007.6,25,28.4,42,3.1,25,42.9,26,93.5,26,26.9,25.1,26,25
126.030054056548,-18.3191561896871,2020,1,22,2020-01-22,38.2,25,26.9,25,"144.8 m",5.7,26,10.5,26,8.1,26,7.5,26,9.1,26,9.4,25,9.2,26,9.4,25,9.8,26,2025-04-14,1008,25,28.8,42,0,25,43.3,26,81.8,26,29,28.4,26,25
126.030054056548,-18.3191561896871,2020,1,23,2020-01-23,39,25,27.2,25,"144.8 m",4.8,26,11.4,26,8.1,26,7.9,26,9.8,26,11.4,25,9.3,26,11.4,25,10.5,26,2025-04-14,1007.2,25,29.6,42,0,25,38,26,73.8,26,26.6,33,26,25
126.030054056548,-18.3191561896871,2020,1,24,2020-01-24,38.8,25,26.7,25,"144.8 m",3.9,26,10.6,26,7.2,26,7.4,26,9.2,26,6.5,25,8.3,26,6.5,25,10.1,26,2025-04-14,1007.9,25,26.3,42,0,25,38,26,75.1,26,26.3,32.4,26,25
126.030054056548,-18.3191561896871,2020,1,25,2020-01-25,40.3,25,27.5,25,"144.8 m",4.9,26,11.6,26,8.3,26,8.1,26,10,26,7.8,25,9.5,26,7.8,25,10.8,26,2025-04-14,1007.4,25,29.4,42,0,25,37.2,26,76,26,27.9,35.2,26,25
126.030054056548,-18.3191561896871,2020,1,26,2020-01-26,34.7,25,22.3,25,"144.8 m",4.4,26,7.2,26,5.8,26,5,26,6.2,26,9.1,25,5.9,26,9.1,25,7.5,26,2025-04-14,1008.5,25,18.7,42,20,25,49.2,26,100,26,27.2,19.3,26,25
126.030054056548,-18.3191561896871,2020,1,27,2020-01-27,39.8,25,26.4,25,"144.8 m",4.7,26,11,26,7.9,26,7.8,26,9.6,26,9.4,25,9,26,9.4,25,10.5,26,2025-04-14,1008.8,25,28.4,42,0,25,37.7,26,79.9,26,27.5,33.4,26,25
126.030054056548,-18.3191561896871,2020,1,28,2020-01-28,41.1,25,25.9,25,"144.8 m",4.5,26,11.7,26,8.1,26,8.2,26,10.3,26,8.4,25,9.3,26,8.4,25,11.3,26,2025-04-14,1007.8,25,29.5,42,0,25,33.4,26,78.1,26,26.1,37.7,26,25
126.030054056548,-18.3191561896871,2020,1,29,2020-01-29,41.6,25,27.5,25,"144.8 m",4.5,26,12.2,26,8.3,26,8.3,26,10.5,26,11.2,25,9.6,26,11.2,25,11.5,26,2025-04-14,1005.3,25,29.5,42,0,25,33.7,26,73.8,26,27.1,39.4,26,25
126.030054056548,-18.3191561896871,2020,1,30,2020-01-30,38.4,25,26.6,25,"144.8 m",4.5,26,11.3,26,7.9,26,7.8,26,9.7,26,8.5,25,9.1,26,8.5,25,10.4,26,2025-04-14,1004.5,25,29.4,42,0,25,37.4,26,72.7,26,25.3,32.3,26,25
126.030054056548,-18.3191561896871,2020,1,31,2020-01-31,37.9,25,26.2,25,"144.8 m",4.2,26,10.5,26,7.3,26,7.3,26,9.1,26,9,25,8.4,26,9,25,9.9,26,2025-04-14,1006,25,27.3,42,0,25,39.3,26,76.2,26,25.9,30.3,26,25
126.030054056548,-18.3191561896871,2020,2,1,2020-02-01,37.5,25,27.3,25,"144.8 m",4.1,26,10.7,26,7.4,26,7.4,26,9.2,26,10.7,25,8.5,26,10.7,25,8.9,26,2025-04-14,1009,25,27.3,42,0,25,39.9,26,70.8,26,25.7,30.4,26,25
126.030054056548,-18.3191561896871,2020,2,2,2020-02-02,33.5,25,24.1,25,"144.8 m",5,26,7.9,26,6.4,26,5.4,26,6.6,26,7.4,25,6.6,26,7.4,25,6.7,26,2025-04-14,1008.4,25,21.7,42,47.7,25,52.4,26,90.3,26,27.1,18.2,26,25
126.030054056548,-18.3191561896871,2020,2,3,2020-02-03,35.9,25,25.2,25,"144.8 m",4.2,26,8,26,6.1,26,5.4,26,6.7,26,6.6,25,6.3,26,6.6,25,7.3,26,2025-04-14,1007.2,25,19.1,42,0,25,48.7,26,89.9,26,28.8,22.1,26,25
126.030054056548,-18.3191561896871,2020,2,4,2020-02-04,33.3,25,25.3,25,"144.8 m",1.8,26,5.6,26,3.7,26,3.7,26,4.8,26,10,25,3.7,26,10,25,6,26,2025-04-14,1004.6,25,10.8,42,8.6,25,55.1,26,87.5,26,28.2,17.5,26,25
126.030054056548,-18.3191561896871,2020,2,5,2020-02-05,33.9,25,25.4,25,"144.8 m",4.4,26,7.8,26,6.1,26,5.3,26,6.5,26,7.7,25,6.4,26,7.7,25,6.8,26,2025-04-14,1005.1,25,20,42,7.3,25,52.6,26,85.7,26,27.8,19.1,26,25
126.030054056548,-18.3191561896871,2020,2,6,2020-02-06,35.9,25,25.2,25,"144.8 m",5.4,26,9.9,26,7.6,26,7,26,8.6,26,7.8,25,8.5,26,7.8,25,8.1,26,2025-04-14,1008.8,25,28.3,42,4.8,25,44.3,26,81.8,26,26.2,24.7,26,25
126.030054056548,-18.3191561896871,2020,2,7,2020-02-07,37.3,25,25.3,25,"144.8 m",5.4,26,9.9,26,7.6,26,7.1,26,8.6,26,7.5,25,8.5,26,7.5,25,8.4,26,2025-04-14,1009.5,25,27.4,42,0,25,43.3,26,85.6,26,27.6,26.5,26,25
126.030054056548,-18.3191561896871,2020,2,8,2020-02-08,37.2,25,26.8,25,"144.8 m",4.9,26,10.7,26,7.8,26,7.5,26,9.2,26,8,25,9,26,8,25,8.8,26,2025-04-14,1010,25,28.9,42,0,25,41.3,26,74.4,26,26.2,28.8,26,25
126.030054056548,-18.3191561896871,2020,2,9,2020-02-09,37.2,25,25,25,"144.8 m",6.3,26,9.9,26,8.1,26,7.1,26,8.5,26,7.6,25,8.8,26,7.6,25,8.2,26,2025-04-14,1008.4,25,28.3,42,4.8,25,45.1,26,90.3,26,28.6,25,26,25
126.030054056548,-18.3191561896871,2020,2,10,2020-02-10,35.8,25,25.7,25,"144.8 m",5.5,26,9.6,26,7.5,26,6.7,26,8.2,26,7.5,25,8.2,26,7.5,25,7.8,26,2025-04-14,1009.2,25,26.8,42,0,25,47,26,83.6,26,27.6,23.5,26,25
126.030054056548,-18.3191561896871,2020,2,11,2020-02-11,38.2,25,26.4,25,"144.8 m",5.9,26,10.5,26,8.2,26,7.5,26,9,26,9,25,9.2,26,9,25,8.7,26,2025-04-14,1009.7,25,28.8,42,0,25,43.3,26,84.3,26,29,28,26,25
126.030054056548,-18.3191561896871,2020,2,12,2020-02-12,32.7,25,25.2,25,"144.8 m",1.3,26,5.6,26,3.5,26,3.6,26,4.8,26,6.6,25,3.6,26,6.6,25,6,26,2025-04-14,1012.3,25,10.1,42,18.3,25,54,26,83.3,26,26.7,17.8,26,25
126.030054056548,-18.3191561896871,2020,2,13,2020-02-13,38.6,25,24.6,25,"144.8 m",6.1,26,10.2,26,8.1,26,7.4,26,8.9,26,8.1,25,9,26,8.1,25,8.8,26,2025-04-14,1009.2,25,28.6,42,0,25,41.6,26,92.2,26,28.5,28,26,25
126.030054056548,-18.3191561896871,2020,2,14,2020-02-14,36.7,25,25.9,25,"144.8 m",2.9,26,8.7,26,5.8,26,5.9,26,7.5,26,8.6,25,6.5,26,8.6,25,8,26,2025-04-14,1010.6,25,20,42,0,25,42.8,26,79,26,26.4,26.8,26,25
126.030054056548,-18.3191561896871,2020,2,15,2020-02-15,39.9,25,26.7,25,"144.8 m",5.5,26,10.9,26,8.2,26,7.7,26,9.5,26,9.9,25,9.3,26,9.9,25,9.4,26,2025-04-14,1010.3,25,28.7,42,0.3,25,39.9,26,83.7,26,29.3,32.1,26,25
126.030054056548,-18.3191561896871,2020,2,16,2020-02-16,40.8,25,28,25,"144.8 m",4.6,26,11.4,26,8,26,7.8,26,9.8,26,9.6,25,9.1,26,9.6,25,10,26,2025-04-14,1009.1,25,27.7,42,0,25,37.3,26,75.9,26,28.7,36.1,26,25
126.030054056548,-18.3191561896871,2020,2,17,2020-02-17,40.4,25,26.2,25,"144.8 m",3.8,26,11.8,26,7.8,26,8,26,10.1,26,8.2,25,8.9,26,8.2,25,10.4,26,2025-04-14,1009.2,25,28.6,42,0,25,32.2,26,71.5,26,24.3,37.9,26,25
126.030054056548,-18.3191561896871,2020,2,18,2020-02-18,35,25,23.8,25,"144.8 m",3.3,26,7.7,26,5.5,26,5.2,26,6.6,26,8.4,25,5.9,26,8.4,25,7.2,26,2025-04-14,1009.3,25,18.6,42,24.2,25,46.1,26,87.9,26,25.9,22.2,26,25
