system:index,burn,count,date,.geo
2019_11_02_+32878+13094,1,13,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.7322391823629,-27.744932119835916]}"
2019_11_02_+32885+13093,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.79140337316298,-27.752541755616576]}"
2019_11_02_+32984+11969,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[122.39212323341212,-17.64118056330911]}"
2019_11_02_+32989+11968,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[122.43430813506444,-17.62918962207899]}"
2019_11_02_+33100+12835,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.30736392376156,-25.427798024625044]}"
2019_11_02_+33104+12836,1,12,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.34227430632166,-25.425549723144396]}"
2019_11_02_+33105+12830,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.30844818770618,-25.387328597973355]}"
2019_11_02_+33107+12831,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.33806744564478,-25.39632180389595]}"
2019_11_02_+33109+12833,1,5,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.36973302021218,-25.40351636863403]}"
2019_11_02_+33155+11931,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.77529992668265,-17.30243647355793]}"
2019_11_02_+33155+11937,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.80696653104472,-17.35639570909352]}"
2019_11_02_+33158+11939,1,5,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.8585445939945,-17.36718755620065]}"
2019_11_02_+33163+11934,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.86883907980948,-17.329416091325726]}"
2019_11_02_+33167+11930,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.88227764139363,-17.293443267635336]}"
2019_11_02_+33189+12816,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.00832382718463,-25.261423715056985]}"
2019_11_02_+33190+12819,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.04100051029022,-25.279410126902178]}"
2019_11_02_+33192+12918,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.05257461765802,-26.17423411620066]}"
2019_11_02_+33193+12814,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.0286974301592,-25.24343730321179]}"
2019_11_02_+33195+12817,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.06804804564342,-25.259175413576337]}"
2019_11_02_+33195+12915,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.05208938907813,-26.14725449843287]}"
2019_11_02_+33198+12913,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.06187512935819,-26.133764689548972]}"
2019_11_02_+33201+12814,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.09593144025487,-25.23894070025049]}"
2019_11_02_+33225+11829,1,6,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.81658448862738,-16.37163966056906]}"
2019_11_02_+33263+12814,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.72478352914536,-25.23894070025049]}"
2019_11_02_+33347+11781,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.7010700737774,-15.948958982206962]}"
2019_11_02_+33348+11778,1,5,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.69086591478,-15.917482761477869]}"
2019_11_02_+33349+11784,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.73937921297879,-15.980435202936052]}"
2019_11_02_+33355+11779,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.7675045002345,-15.935469173323066]}"
2019_11_02_+33356+11783,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.80487124101131,-15.965446526398397]}"
2019_11_02_+33358+11775,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.77510578739013,-15.894999746671374]}"
2019_11_02_+33384+11810,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.21131657332954,-16.2097619539623]}"
2019_11_02_+33386+11810,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.23290521611393,-16.214258556923596]}"
2019_11_02_+33391+11807,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.26259541192864,-16.187278939155803]}"
2019_11_02_+33393+11806,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.27561785341224,-16.178285733233206]}"
2019_11_02_+33396+11793,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.22700805682081,-16.056877453278137]}"
2019_11_02_+33400+11792,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.25878402435067,-16.047884247355537]}"
2019_11_02_+33415+11781,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.33990204403196,-15.95345558516826]}"
2019_11_02_+33417+11754,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.1987036120913,-15.710639025258121]}"
2019_11_02_+33419+11772,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.32215545459252,-15.872516731864879]}"
2019_11_02_+33428+11778,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.44462475715991,-15.926475967400467]}"
2019_11_02_+33430+11776,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.45209733731183,-15.90848955555527]}"
2019_11_02_+33433+11763,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.40747844978138,-15.7915778785615]}"
2019_11_02_+33433+11780,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.49795790811594,-15.944462379245662]}"
2019_11_02_+33439+11762,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.45798648419107,-15.782584672638903]}"
2019_11_02_+33441+11761,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.47111268354125,-15.773591466716304]}"
2019_11_02_+33479+11688,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.42384619412923,-15.117087434366663]}"
2019_11_02_+33509+11752,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.04428478875738,-15.688156010451626]}"
2019_11_02_+33523+11732,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.07661121261945,-15.512788494960969]}"
2019_11_02_+33524+11727,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.05852335886087,-15.467822465347979]}"
2019_11_02_+33569+13433,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.92512461949116,-30.801238563377233]}"
2019_11_02_+33654+11691,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.07490773817177,-15.14406705213446]}"
2019_11_02_+33657+11680,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.04368120418958,-15.045141786985882]}"
2019_11_02_+33657+11688,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.08067104914508,-15.114839132886015]}"
2019_11_02_+33658+11678,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.04228001673401,-15.027155375140687]}"
2019_11_02_+33663+11675,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.06813352847514,-15.000175757372892]}"
2019_11_02_+33670+11674,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.1252902957611,-14.986685948488995]}"
2019_11_02_+33673+11665,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.11258881333046,-14.910243698146916]}"
2019_11_02_+33675+11668,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.14671194906917,-14.931227845299649]}"
2019_11_02_+33705+13792,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.5780467359899,-34.03879269551244]}"
2019_11_02_+33848+13839,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.88598560520003,-34.46147337387454]}"
2019_11_02_+34015+13692,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.36436370519647,-33.13497550029136]}"
2019_11_02_+34017+11573,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.82376350337933,-14.082868753267919]}"
2019_11_02_+34018+13691,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.3835092268481,-33.13047889733006]}"
2019_11_02_+34021+13692,1,8,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4166603540565,-33.127106445109085]}"
2019_11_02_+34026+13689,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4309078384188,-33.10799588252356]}"
2019_11_02_+34027+11567,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.89048837468593,-14.028909517732332]}"
2019_11_02_+34029+13687,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.44049949699857,-33.088510603024616]}"
2019_11_02_+34030+13680,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.3431885570901,-33.031553632181485]}"
2019_11_02_+34033+13684,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.43681032099266,-33.06752645587188]}"
2019_11_02_+34037+13682,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.44899305174235,-33.04954004402668]}"
2019_11_02_+34123+11459,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.2474369057103,-13.057643278091769]}"
2019_11_02_+34215+11568,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.63371901407606,-14.037902723654929]}"
2019_11_02_+34216+11572,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.66368362852705,-14.07387554734532]}"
2019_11_02_+34216+11586,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.73289072301802,-14.190787224339092]}"
2019_11_02_+34219+11574,1,11,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.70381915534458,-14.075510675694884]}"
2019_11_02_+34219+11578,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.70948076795085,-14.121089878438958]}"
2019_11_02_+34220+11581,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.75219668766835,-14.1548144006487]}"
2019_11_02_+34380+13535,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.887439421588,-31.723042170443506]}"
2019_11_02_+34410+13533,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.17719247589318,-31.709552361559606]}"
2019_11_02_+34427+13381,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.18603105383957,-30.34258506132474]}"
2019_11_02_+34442+13544,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.67856965716928,-31.80847762670819]}"
2019_11_02_+34456+13503,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.21391373815985,-31.43675844857414]}"
2019_11_02_+34459+11378,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.9680622081448,-12.323198127746286]}"
2019_11_02_+34475+13480,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.08789424485002,-31.232912447661924]}"
2019_11_02_+34477+13474,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.02217788052775,-31.178953212126338]}"
2019_11_02_+34479+13479,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.11548762495755,-31.223919241739328]}"
2019_11_02_+34493+13473,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.17394244539372,-31.16546340324244]}"
2019_11_02_+34495+13475,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.2238711969986,-31.183449815087638]}"
2019_11_02_+34503+13472,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.26262087390384,-31.151973594358548]}"
2019_11_02_+34511+13486,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.5464413501246,-31.28237508023621]}"
2019_11_02_+34513+13484,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.54566981191553,-31.268885271352318]}"
2019_11_02_+34515+11351,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.36121042924123,-12.086377038451205]}"
2019_11_02_+34515+13448,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.0474052085029,-30.945129858138795]}"
2019_11_02_+34515+13456,1,6,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.15536327107404,-31.009581167250744]}"
2019_11_02_+34516+11331,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.27926617463953,-11.902016317037951]}"
2019_11_02_+34518+13444,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.0164261472014,-30.909157034448402]}"
2019_11_02_+34518+13453,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.1505016188697,-30.990095887751785]}"
2019_11_02_+34520+13449,1,6,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.08854538784428,-30.93913438752374]}"
2019_11_02_+34522+13445,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.05311245371107,-30.909157034448402]}"
2019_11_02_+34523+11335,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.36360220497392,-11.93649027307458]}"
2019_11_02_+34523+13442,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.0402671890757,-30.891170622603212]}"
2019_11_02_+34523+13455,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.22641942931975,-31.008082299596982]}"
2019_11_02_+34525+13455,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.25265108889448,-31.008082299596982]}"
2019_11_02_+34527+13454,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.2592738700852,-30.99908909367438]}"
2019_11_02_+34527+13489,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.763795028549,-31.309354698004004]}"
2019_11_02_+34528+13468,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.47144406907287,-31.124993976590755]}"
2019_11_02_+34538+13481,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.7597830787889,-31.241905653584528]}"
2019_11_02_+34543+13480,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.79257015325803,-31.232912447661924]}"
2019_11_02_+34559+13435,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.32274447767796,-30.828218181145026]}"
2019_11_02_+34570+11344,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.83117012582082,-12.014431391070424]}"
2019_11_02_+34711+13258,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.46216144759782,-29.236420732845215]}"
2019_11_02_+34720+13358,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.91712883587425,-30.135741325104995]}"
2019_11_02_+34728+11540,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.2450809902538,-13.780097487207131]}"
2019_11_02_+34749+13302,1,3,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.4387294385926,-29.629124058131975]}"
2019_11_02_+34782+13329,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[153.1518230750547,-29.870441750388355]}"
2019_11_02_+34786+11452,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.3335363117395,-12.994690836633584]}"
2019_11_02_+34790+11453,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.37078109708267,-13.00368404255618]}"
2019_11_02_+34791+13325,1,11,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[153.18309913703052,-29.820161553639277]}"
2019_11_02_+34804+11446,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.47006972801418,-12.940731601097996]}"
2019_11_02_+34813+11422,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.4335707713707,-12.72039805599435]}"
2019_11_02_+34852+11390,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.63993187772013,-12.432615466471221]}"
2019_11_02_+34861+11353,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.5387884843366,-12.104363450296402]}"
2019_11_02_+34880+11363,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.77355047619386,-12.19429550952238]}"
2019_11_02_+34957+12524,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59489858261986,-22.630910982697127]}"
2019_11_02_+34985+12813,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.83002018890022,-25.23444409728919]}"
2019_11_02_+35014+12967,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.88614917125318,-26.619397809369254]}"
2019_11_02_+35285+11634,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.93254885391693,-14.631454314546383]}"
2019_11_02_+35316+12649,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.3517260030415,-23.759558325983154]}"
2019_11_02_+35327+12257,1,4,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.76565802151762,-20.227476699882867]}"
2019_11_02_+35357+12094,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.72592640197996,-18.76832903894137]}"
2019_11_02_+35361+12096,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.77947751140897,-18.786315450786567]}"
2019_11_02_+35372+11472,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8409015982682,-13.17455495508554]}"
2019_11_02_+35375+11474,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.88366164552758,-13.192541366930735]}"
2019_11_02_+35377+11474,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.9021356107952,-13.192541366930735]}"
2019_11_02_+35380+11468,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.893966490321,-13.138582131395149]}"
2019_11_02_+35397+12065,1,1,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.88172230461262,-18.507526067186035]}"
2019_11_02_+35414+11448,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.10452823354365,-12.958718012943192]}"
2019_11_02_+35415+11450,1,2,2019-11-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.12403000042494,-12.976704424788387]}"
