lat,lon
-16.187278939155803,125.22513759577272
-16.187278939155803,125.25479170022948
-16.025401232549044,125.21658626938368
-15.935469173323066,125.17590191335495
-16.128823100658916,125.36131780148625
-15.962448791090859,125.31746621559151
-15.710639025258121,125.18469028613289
-15.933670532138546,125.35372504227455
-15.962448791090859,125.35488170030096
-15.99842161478125,125.37742246453092
-15.701645819335523,125.20251952869162
-15.859026922980982,125.29974618142943
-16.133319703620217,125.49054896326952
-15.91298615851657,125.37073985221544
-16.007414820703847,125.42984651711032
-15.935469173323066,125.39880584494365
-15.892301784894611,125.38215713551976
-16.0096631221845,125.45230983031291
-15.7915778785615,125.3490663226501
-15.937267814507601,125.4438875793454
-16.016408026626443,125.48227838152171
-15.782584672638903,125.41125885617707
-15.786181955007942,125.44339085239781
-15.568246598150317,125.89582989418018
-15.62370470133968,125.91739761590956
-15.521781700883567,125.93276794407899
-15.692652613412925,126.02371007160176
-15.485808877193175,125.9668291583992
-15.46482473004044,125.96338804736544
-15.647686583799935,126.10804003542897
-15.452084354983434,126.03495144113501
-15.521781700883567,126.08210577011523
-15.562251127535255,127.01708181960818
-14.982189345527699,126.95039091395931
-15.027155375140687,127.07952655853964
-14.895255021609257,127.11304541531099
-15.440842847580187,127.9174362492123
-15.364400597238104,129.44194894837491
-14.028909517732332,129.89048837468593
-13.759113340054396,129.90594041853552
-13.732133722286603,129.94652488389957
-13.42636472091828,130.4309634094128
-14.06937894438402,131.62864397129115
-14.019916311809734,131.6651063153573
-12.940731601097996,131.63482544722157
-12.43711206943252,131.84884477723807
-15.440842847580187,134.86825861935873
-31.172957741511276,152.17372019046607
-31.193941888664,152.22147234107433
-31.149404106952105,152.2509876386175
-31.268885271352318,152.54566981191553
-30.9271434462936,152.03976810299628
-31.244903388892066,152.57353873541902
-30.918150240371002,152.05168042616245
-11.964968758496136,133.36537598162195
-31.319846771580366,152.7544962568099
-31.232912447661924,152.79782892869392
-12.081880435489907,133.77283122376505
-30.810231769299826,152.3256334412737
-12.059397420683412,133.7855163361073
-12.122349862141597,133.83908425560307
-11.978458567380033,133.85009021509993
-12.116354391526537,134.28065218701553
-15.782584672638903,136.46701564429023
-15.746611848948513,136.4693042484309
-12.086377038451205,134.3452976765641
-15.701645819335523,136.46873632089256
-12.299216245286015,134.64340124484877
-30.081782089569405,152.66215616856542
-30.050305868840315,152.68114749051804
-29.24316563728716,151.4592595739737
-29.811985911891473,152.34703659171453
-30.1087617073372,152.84416907923332
-30.126748119182395,152.88240295517323
-30.117754913259798,152.88927443926286
-30.135741325104995,152.92752754832716
-29.57816255790393,152.34447927211153
-29.632121793439513,152.43636839839021
-29.551182940136137,152.3348052832246
-29.62312858751692,152.44345234929702
-29.5481852048286,152.35440823175924
-29.86594514742706,153.1449206242394
-12.972207821827089,136.3350453402251
-13.01867271909384,136.37133281325015
-29.82097911781407,153.17964027063223
-29.299373174303398,152.4113871454544
-12.859792747794618,136.37057493623757
-29.281386762458204,152.43610359388023
-12.904758777407606,136.41350661235523
-12.760867482646042,136.42539332446492
-12.801336909297731,136.45878230074672
-12.104363450296402,136.51579424481335
-25.24343730321179,147.74733634800666
-12.185302303599782,136.77811347595423
-22.61966947529388,145.60978565310444
-22.608427967890634,145.63441772423874
-27.316371268370585,152.9768753175527
-15.530774906806162,142.09078316470578
-14.635950917507683,141.73561883401229
-18.78181884782527,145.7138427362337
-12.96321461590449,142.1209375958102
-12.419125657587324,141.90941964142667
-15.575740936419152,143.91901525971988
-15.446838318195248,144.19617006552787
-15.535271509767464,144.3667663940091
-15.67466620156773,144.50225989977383
-15.581736407034212,144.44138052431103
-15.656679789722533,144.51288833696114
-12.555308490129528,142.74622784735894
-13.000686307248642,143.23763542257964
-11.57376430086313,142.53006063088964
-15.95795218812956,145.28472023539166
-12.814826718181628,143.32794707409514
-12.9317383951754,143.4501647972061
-15.440842847580187,145.12188786068882
-32.950614778878105,116.46771325781805
-32.33008357021886,116.0989250905476
-31.91639609777936,122.84193301065092
-30.859694401874115,121.49356087480177
-31.571056990351604,124.01871233385855
-31.3318377128105,123.7413674600196
-31.444252786842974,123.98445238769072
-31.474230139918305,124.03820656515657
-31.059793233651916,123.53571522468485
-31.294580145416887,123.85254989128919
-31.11600077066815,123.61493569527042
-31.035061917364775,123.5377302251231
-31.29586488912011,123.8940811303547
-31.156470197319845,123.7272437615299
-31.294740738379787,123.94917233778449
-31.093517755861658,123.77646040641191
-31.230967970705695,124.06772251892055
