burn,count,date,latitude,longitude
1,6,2019-11-30,-16.353653248723862,141.69082431621246
1,2,2019-11-30,-16.299694013188276,141.67516629921798
1,2,2019-11-30,-16.304190616149576,141.70184315244893
1,16,2019-11-30,-17.205759509890004,142.3694381638967
1,3,2019-11-30,-16.295197410226976,141.7281330886068
1,1,2019-11-30,-16.28620420430438,141.7778470134065
1,1,2019-11-30,-16.304190616149576,141.79085837721377
1,12,2019-11-30,-16.283955902823728,141.8441474022256
1,3,2019-11-30,-16.256226851229048,141.81864930685452
1,1,2019-11-30,-26.55644536791107,152.25096737799126
1,5,2019-11-30,-16.332968875101905,141.9354131011793
1,5,2019-11-30,-16.27001643364372,141.90855031302223
1,2,2019-11-30,-26.54745216198847,152.26415885645858
1,2,2019-11-30,-25.805512673374153,152.0572152421063
1,1,2019-11-30,-25.783029658567656,152.05334957448576
1,1,2019-11-30,-25.783029658567656,152.07332454138069
1,5,2019-11-30,-25.756050040799863,152.0886844591079
1,1,2019-11-30,-22.545475526432448,148.9857221127662
1,1,2019-11-30,-24.613912888629944,151.56980484098423
1,2,2019-11-30,-24.61840949159124,151.59998608777624
1,1,2019-11-30,-24.59592647678475,151.59747025467706
1,11,2019-11-30,-25.72171234545904,153.032091263505
1,8,2019-11-30,-24.549836296431433,151.586209206557
1,3,2019-11-30,-18.855263362859812,145.8931320958612
1,3,2019-11-30,-25.114534684987884,152.50261748499406
1,5,2019-11-30,-18.565082585090664,145.9745069679156
1,1,2019-11-30,-22.725339644884404,150.18513744895253
1,4,2019-11-30,-22.678125313790765,150.2015997169333
1,1,2019-11-30,-22.635407585658427,150.19383684452293
1,2,2019-11-30,-22.666883806387517,150.22827327254376
1,2,2019-11-30,-22.61742117381323,150.20828495178412
1,3,2019-11-30,-22.659389468118682,150.24930490808524
1,1,2019-11-30,-22.608427967890634,150.26178682958238
1,9,2019-11-30,-22.62041890912077,150.31710508711103
1,5,2019-11-30,-22.635407585658427,150.35948044893095
1,2,2019-11-30,-15.332924376509013,143.9043555877608
1,2,2019-11-30,-15.269971935050826,143.8797479852815
1,4,2019-11-30,-15.236247412841085,143.8636468713574
1,1,2019-11-30,-15.296951552818623,143.91224789940068
1,2,2019-11-30,-15.46332586238668,144.09722631178963
1,3,2019-11-30,-15.386883612044599,144.1110383170762
1,1,2019-11-30,-14.370651342791046,143.47375079808376
1,1,2019-11-30,-14.361658136868447,143.48654962276134
1,1,2019-11-30,-11.627723536398717,142.45662061578187
1,1,2019-11-30,-11.645709948243914,142.4658305387054
1,2,2019-11-30,-11.465845829791958,142.40653315195127
1,1,2019-11-30,-11.663696360089109,142.53933544126366
1,3,2019-11-30,-11.49282544755975,142.52568942678553
1,2,2019-11-30,-15.135073846211862,145.00816780085142
1,1,2019-11-30,-15.260978729128231,145.09941784312375
1,2,2019-11-30,-15.09910102252147,145.00220515787237
1,8,2019-11-30,-15.024907073660039,144.96448731374423
1,2,2019-12-01,-34.68180691897818,116.60183723519314
1,1,2019-12-01,-34.659323904171686,116.59752749751404
1,1,2019-12-01,-34.659323904171686,116.68499430653702
1,1,2019-12-01,-29.82097911781407,118.50600207700708
1,10,2019-12-01,-24.181339683752988,113.4770122898328
1,1,2019-12-01,-24.137272974732262,113.48221677376475
1,10,2019-12-01,-24.10489743341091,113.50769577518209
1,1,2019-12-01,-24.05633412142888,113.4893285874513
1,2,2019-12-01,-24.033851106622386,113.49407792221362
1,1,2019-12-01,-23.07607467586572,115.49016488161658
1,2,2019-12-01,-23.449292721653528,116.24044734856402
1,3,2019-12-01,-22.66238720342622,115.57754264772664
1,11,2019-12-01,-23.298452131406325,118.76046119656836
1,1,2019-12-01,-22.45554346720647,118.29446194522197
1,7,2019-12-01,-28.26515449320465,125.27286275848681
1,3,2019-12-01,-28.30112731689504,125.44359579291546
1,1,2019-12-01,-28.274147699127248,125.44244532470199
1,2,2019-12-01,-28.17971903693997,125.42333840504959
1,4,2019-12-01,-20.32865026651209,118.87861528163087
1,2,2019-12-01,-23.228959176549882,122.88852513349153
1,1,2019-12-01,-19.775568102272327,120.86881125186738
1,2,2019-12-01,-25.24793390617309,127.93628284108195
1,2,2019-12-01,-17.8375322259525,122.22878196506626
1,1,2019-12-01,-17.806056005223407,122.22136533336138
1,1,2019-12-01,-17.815049211146007,122.24642100925796
1,7,2019-12-01,-17.885710114823567,122.29228142824134
1,9,2019-12-01,-17.845026564221335,122.27434321481637
1,1,2019-12-01,-17.79706279930081,122.26243163412143
1,2,2019-12-01,-17.47780398904859,122.24402242033408
1,7,2019-12-01,-17.47716161719697,122.3567323332677
1,1,2019-12-01,-17.30243647355793,122.66380440232432
1,1,2019-12-01,-17.0146538840348,122.50193641260108
1,2,2019-12-01,-17.464314180164692,122.8619119709194
1,4,2019-12-01,-17.329416091325726,123.67571193067748
1,7,2019-12-01,-16.624091798253417,123.65491493014576
1,3,2019-12-01,-16.591973205672705,123.63692264147674
1,1,2019-12-01,-16.672912058976085,123.70788424857201
1,2,2019-12-01,-16.695395073782578,123.72243415923518
1,3,2019-12-01,-17.122572355105973,124.02198820231207
1,10,2019-12-01,-16.569490190866208,123.6844048556032
1,1,2019-12-01,-17.113579149183376,124.05363227990507
1,3,2019-12-01,-16.579982264442567,123.77622184582516
1,1,2019-12-01,-16.591973205672705,123.8058333529191
1,2,2019-12-01,-17.05512331068649,124.32046364046496
1,26,2019-12-01,-16.31456739221411,124.04664264758857
1,1,2019-12-01,-16.295197410226976,124.1132971080856
1,2,2019-12-01,-16.479558131640232,124.3152012903803
1,1,2019-12-01,-17.22149762025455,125.27450683494524
1,3,2019-12-01,-15.704643554643061,125.0019524803195
1,9,2019-12-01,-15.487807367398212,124.87515644103877
1,1,2019-12-01,-15.467822465347979,124.90145733670634
1,2,2019-12-01,-16.53801397013712,125.82097100648289
1,1,2019-12-01,-15.14406705213446,125.12770522696088
1,1,2019-12-01,-16.430095499065946,125.96182487970842
1,3,2019-12-01,-14.85328672730379,125.57485164153923
1,1,2019-12-01,-14.811318432998341,125.64972037727962
1,4,2019-12-01,-14.779842212269248,125.64544098820521
1,2,2019-12-01,-14.847291256688733,125.68456427366398
1,4,2019-12-01,-15.072121404753677,125.83969563225905
1,5,2019-12-01,-35.45252466654483,149.5642164964648
1,8,2019-12-01,-35.44960187461997,149.71609962826867
1,7,2019-12-01,-35.535519109773354,150.08980972991972
1,6,2019-12-01,-35.47770564312809,150.0435880950202
1,4,2019-12-01,-35.45971923128289,150.12136382702494
1,1,2019-12-01,-14.47856981386222,126.313688955938
1,10,2019-12-01,-35.441732819437696,150.15680496306928
1,2,2019-12-01,-16.434592102027242,127.73217108790213
1,2,2019-12-01,-15.719632231180716,127.49784871574647
1,3,2019-12-01,-15.695650348720463,127.4999675916457
1,2,2019-12-01,-15.589230745303048,127.51459360008535
1,1,2019-12-01,-14.19978043026169,126.87097638242201
1,1,2019-12-01,-14.775345609307948,128.05638493342556
1,2,2019-12-01,-14.676420344159373,128.02152855515297
1,2,2019-12-01,-14.779842212269248,128.091589368989
1,3,2019-12-01,-14.697404491312108,128.07875580428714
1,8,2019-12-01,-16.6054630145566,129.60012055439844
1,1,2019-12-01,-16.591973205672705,129.62386896926625
1,11,2019-12-01,-34.123001805514946,150.16083356867662
1,17,2019-12-01,-34.02979948958984,150.02981296046696
1,2,2019-12-01,-34.016309680705945,150.0847893021986
1,19,2019-12-01,-34.09322525767552,150.21788677491793
1,11,2019-12-01,-33.97911051075339,150.0176048479301
1,2,2019-12-01,-34.00731647478335,150.10143946709044
1,2,2019-12-01,-34.06127571031894,150.2077974598874
1,4,2019-12-01,-33.97134365109296,150.0758669266557
1,10,2019-12-01,-33.985732780569116,150.12947002584013
1,38,2019-12-01,-34.04991587125882,150.32820173346093
1,7,2019-12-01,-34.0233757710737,150.26392049335024
1,2,2019-12-01,-33.99832326886075,150.36215972978846
1,13,2019-12-01,-33.75861974176997,150.2857012925611
1,2,2019-12-01,-15.283461743934723,129.5550039495212
1,78,2019-12-01,-33.30319457004868,150.42335887272142
1,21,2019-12-01,-33.24482108691739,150.38740144100063
1,1,2019-12-01,-33.31933622170461,150.54710528979967
1,3,2019-12-01,-33.301349809859424,150.54115904685355
1,6,2019-12-01,-33.09450607363967,150.25574534747503
1,7,2019-12-01,-32.98401811516205,150.28209495047807
1,3,2019-12-01,-32.97459666133836,150.30689894086092
1,7,2019-12-01,-32.97502490923946,150.3510188366409
1,1,2019-12-01,-32.950614778878105,150.3875680296416
1,1,2019-12-01,-33.17544492694305,150.8151932771599
1,19,2019-12-01,-32.93215504040541,150.42892518769796
1,7,2019-12-01,-33.045685812917,150.84090446067808
1,15,2019-12-01,-32.728182819059185,150.35615985014846
1,10,2019-12-01,-32.86517932261342,150.70612802718435
1,32,2019-12-01,-32.931785253977665,150.91741000247166
1,6,2019-12-01,-32.578895600744055,150.33903955512332
1,1,2019-12-01,-32.5549137182838,150.32908377220593
1,6,2019-12-01,-32.95361251418564,151.0160719380402
1,10,2019-12-01,-32.90115214630382,150.97832374922655
1,8,2019-12-01,-32.8640551718731,150.9191547728706
1,3,2019-12-01,-32.339076776141454,150.07237087352405
1,2,2019-12-01,-32.941621572955505,151.0741745631122
1,5,2019-12-01,-32.301305311266546,150.0537695991732
1,3,2019-12-01,-32.3150948936812,150.12130244181375
1,3,2019-12-01,-32.336079040833916,150.13481068611785
1,2,2019-12-01,-32.92813176407161,151.21185162466145
1,41,2019-12-01,-32.30354264542291,150.20129537165047
1,5,2019-12-01,-32.054891468987364,151.3417768460463
1,1,2019-12-01,-12.994690836633584,132.78015310375878
1,1,2019-12-01,-12.077383832528607,132.88769471324593
1,1,2019-12-01,-12.27523436282576,132.98674654094881
1,3,2019-12-01,-13.243502867158783,134.0571507511047
1,1,2019-12-01,-16.51103435236932,136.1448334355035
1,1,2019-12-01,-16.475061528678932,136.1382838982555
1,1,2019-12-01,-16.50204114644673,136.17601922817826
1,3,2019-12-01,-16.4540773815262,136.1485550840968
1,3,2019-12-01,-16.376136263530356,136.20023630449657
1,2,2019-12-01,-16.37163966056906,136.23458870082922
1,2,2019-12-01,-14.181794018416493,134.9819608285904
1,1,2019-12-01,-14.082868753267919,135.02992066101802
1,1,2019-12-01,-14.07387554734532,135.0431486127262
1,2,2019-12-01,-14.078372150306619,135.07362111647157
1,1,2019-12-01,-12.131343068064194,134.49670068041513
1,4,2019-12-01,-16.850527875947392,137.39456611612223
1,8,2019-12-01,-16.85277617742804,137.46784956383178
1,3,2019-12-01,-16.226249498153734,137.092028463416
1,1,2019-12-01,-14.118841576958308,135.73744526885812
1,7,2019-12-01,-16.183424708046125,137.07384670478282
1,12,2019-12-01,-13.361913411806333,135.66786546485145
1,3,2019-12-01,-12.272236627518222,135.11124557259342
1,1,2019-12-01,-13.138582131395149,135.72963868516692
1,2,2019-12-01,-13.156568543240343,135.76268073267403
1,1,2019-12-01,-13.228514190621127,135.84422045358681
1,1,2019-12-01,-12.02342459699302,135.61026190342946
1,1,2019-12-01,-12.985697630710986,136.24553680393072
1,3,2019-12-01,-12.20029098013744,136.25832048426486
1,1,2019-12-01,-12.185302303599782,136.5481011670944
1,2,2019-12-01,-12.432615466471221,136.71360517251313
1,4,2019-12-01,-12.414629054626024,136.81004897815401
1,2,2019-12-01,-12.392146039819531,136.8074505602522
1,2,2019-12-01,-16.349156645762566,141.41576865278506
1,1,2019-12-01,-16.385129469452956,141.58714274507128
1,3,2019-12-01,-16.352154381070104,141.613196073508
1,2,2019-12-01,-16.32217702799477,141.62115385582894
1,2,2019-12-01,-16.29070080726568,141.62181888302845
1,2,2019-12-01,-16.277210998381783,141.64486955259935
1,9,2019-12-01,-16.290201184714434,141.68183826860516
1,2,2019-12-01,-17.163041781757666,142.3419104839171
1,4,2019-12-01,-16.229996667288145,141.6951427179939
1,4,2019-12-01,-16.23449327024944,141.86932252633983
1,1,2019-12-01,-16.214258556923596,141.86645108670388
1,1,2019-12-01,-16.214258556923596,141.91327976314133
1,1,2019-12-01,-16.250231380613986,141.98605953455282
1,2,2019-12-01,-16.23674157173009,142.00910402056297
1,1,2019-12-01,-16.28620420430438,142.0682910919551
1,1,2019-12-01,-25.747056834877267,152.09713852580364
1,1,2019-12-01,-15.539768112728762,142.56837181501
1,2,2019-12-01,-24.61840949159124,151.5752550815998
1,5,2019-12-01,-25.716479934740434,153.04024189745056
1,2,2019-12-01,-18.853764495206054,145.88549338838243
1,5,2019-12-01,-22.70195730948565,150.18872957659852
1,1,2019-12-01,-12.14932947990939,141.79158718414374
1,4,2019-12-01,-22.62641437973583,150.18157331279605
1,24,2019-12-01,-22.705104931558562,150.26651539652704
1,5,2019-12-01,-22.66598448579526,150.2916115427509
1,1,2019-12-01,-22.635407585658427,150.33024922462366
1,10,2019-12-01,-22.6605885622417,150.36366581055253
1,6,2019-12-01,-15.299949288126161,143.9329548606654
1,3,2019-12-01,-22.566459673585186,150.34585816206305
1,6,2019-12-01,-15.22500590543784,143.8893598269635
1,1,2019-12-01,-15.494802083115772,144.10515174618243
1,4,2019-12-01,-15.317186266144464,143.99842359403266
1,4,2019-12-01,-15.472319068309277,144.12681365163738
1,4,2019-12-01,-12.652949011574869,142.3769770086533
1,1,2019-12-01,-15.440842847580187,144.14224175482929
1,1,2019-12-01,-12.48207809904551,142.33991888017968
1,2,2019-12-01,-15.557754524573959,144.33118335796797
1,1,2019-12-01,-16.04338764439424,145.2532797195199
1,2,2019-12-01,-11.641213345282614,142.58289364372504
1,3,2019-12-01,-15.078116875368735,144.99254503339534
1,2,2019-12-01,-14.991182551450297,145.02191240154875
1,3,2019-12-02,-34.69229899255454,116.62208490103939
1,1,2019-12-02,-34.659323904171686,116.6084608486419
1,1,2019-12-02,-34.668317110094286,116.64298710895005
1,6,2019-12-02,-34.68630352193948,116.67379155261997
1,1,2019-12-02,-34.64133749232649,116.63781823120912
1,1,2019-12-02,-34.668317110094286,116.68672526047364
1,3,2019-12-02,-34.176688519658946,116.62583284802575
1,2,2019-12-02,-29.93789079480784,118.59831462539013
1,7,2019-12-02,-24.207933878409822,113.49011555499598
1,30,2019-12-02,-24.139970936509037,113.51286257835842
1,1,2019-12-02,-24.038347709583682,113.5029740163237
1,6,2019-12-02,-24.027855636007324,113.52980955876382
1,1,2019-12-02,-24.02036129773849,113.55601019996023
1,2,2019-12-02,-23.067081469943123,115.44823220497221
1,4,2019-12-02,-23.07607467586572,115.49016488161658
1,1,2019-12-02,-23.453789324614828,116.24930643271843
1,10,2019-12-02,-22.666883806387517,116.92530046039299
1,2,2019-12-02,-22.630910982697127,116.89564728415014
1,1,2019-12-02,-20.78280716560328,115.44257260844076
1,8,2019-12-02,-22.661263052685893,116.97386784445236
1,1,2019-12-02,-23.28291841208547,118.76262251729489
1,6,2019-12-02,-28.242671478398155,125.23867007459559
1,2,2019-12-02,-28.283140905049848,125.44793185593181
1,2,2019-12-02,-28.206698654707765,125.40907809555999
1,2,2019-12-02,-22.3521215990966,119.87410210924241
1,7,2019-12-02,-26.394567661304308,126.19438972473318
1,2,2019-12-02,-17.79256619633951,122.24990697494401
1,2,2019-12-02,-17.79256619633951,122.26879691040504
1,1,2019-12-02,-17.842028828913797,122.3027261077161
1,1,2019-12-02,-17.860015240758997,122.32453981517152
1,1,2019-12-02,-17.55424623939067,122.16345240346325
1,2,2019-12-02,-17.486797194971185,122.2500658652841
1,18,2019-12-02,-17.49978738130384,122.33685801806233
1,2,2019-12-02,-17.464314180164692,122.87133975966535
1,1,2019-12-02,-16.672912058976085,123.6703326914931
1,2,2019-12-02,-16.53351736717582,123.59003251659378
1,1,2019-12-02,-16.699891676743878,123.7065684094311
1,1,2019-12-02,-16.663918853053485,123.70207057542893
1,3,2019-12-02,-16.55899811728985,123.69393108480243
1,3,2019-12-02,-16.65792338243843,123.78581022828297
1,1,2019-12-02,-16.834789765582848,123.96347983818563
1,3,2019-12-02,-15.875514467172417,124.71472316412833
1,10,2019-12-02,-15.567647051088816,124.67061998827796
1,13,2019-12-02,-15.15098490284416,125.0902267110194
1,2,2019-12-02,-15.117087434366663,125.0978011650797
1,2,2019-12-02,-15.45882925942538,125.32058425710875
1,5,2019-12-02,-15.045141786985882,125.8107167020064
1,2,2019-12-02,-15.103597625482767,125.84901949915285
1,4,2019-12-02,-15.085611213637574,125.86164966988382
1,2,2019-12-02,-35.46421583424419,149.56939074050595
1,1,2019-12-02,-35.35180076021172,149.5208064092871
1,3,2019-12-02,-35.363791701441855,149.6496147027507
1,2,2019-12-02,-35.37428377501821,149.71134793136025
1,16,2019-12-02,-35.48557469831036,150.03503806444144
1,4,2019-12-02,-35.554147893470166,150.10730893123642
1,2,2019-12-02,-35.554147893470166,150.1515251447159
1,8,2019-12-02,-35.590120717160566,150.19684488252585
1,2,2019-12-02,-35.54515468754757,150.21758050779502
1,14,2019-12-02,-35.57791565197988,150.24898605504347
1,1,2019-12-02,-35.45971923128289,150.0744393099419
1,1,2019-12-02,-35.54965129050887,150.275745041559
1,1,2019-12-02,-35.432739613515096,150.07932788972386
1,1,2019-12-02,-35.50468526089588,150.23574939996263
1,1,2019-12-02,-35.46871243720549,150.20164325416164
1,7,2019-12-02,-35.421176920186056,150.10035065381655
1,1,2019-12-02,-35.531664878663676,150.33045641092042
1,5,2019-12-02,-35.44712874299126,150.223172096136
1,5,2019-12-02,-16.683703906083217,127.8551582032805
1,1,2019-12-02,-15.67466620156773,127.42769874995018
1,1,2019-12-02,-15.67466620156773,127.46506102817737
1,1,2019-12-02,-14.037902723654929,126.8550074138659
1,1,2019-12-02,-14.775345609307948,128.0656856852873
1,7,2019-12-02,-14.788193046340226,128.09319463887093
1,1,2019-12-02,-14.784338815230546,128.12679605141977
1,2,2019-12-02,-14.595481490855992,128.03006690311634
1,2,2019-12-02,-16.618952823440495,129.59045385838314
1,1,2019-12-02,-16.636939235285695,129.62606897704268
1,2,2019-12-02,-15.000175757372892,128.64160118903308
1,1,2019-12-02,-34.14671116658361,150.1911104530883
1,3,2019-12-02,-34.044788166127496,150.02844706264125
1,1,2019-12-02,-34.137717960661014,150.19685588443704
1,7,2019-12-02,-34.031084233293065,150.0713880638875
1,9,2019-12-02,-34.09874740166309,150.17471961314217
1,3,2019-12-02,-34.0178085483597,150.10371437452827
1,1,2019-12-02,-34.10174513697063,150.25244475959227
1,4,2019-12-02,-33.9960749673801,150.11682878191323
1,6,2019-12-02,-34.094250798701786,150.28438946065233
1,3,2019-12-02,-33.97284251874672,150.13996333327572
1,5,2019-12-02,-34.024403566036284,150.24558863150278
1,3,2019-12-02,-34.06877004858777,150.36040869174863
1,1,2019-12-02,-34.01181307774465,150.26670277000244
1,1,2019-12-02,-34.00281987182205,150.29418276479893
1,2,2019-12-02,-33.98933006293815,150.30828277943638
1,1,2019-12-02,-34.02979948958984,150.3853616145767
1,3,2019-12-02,-33.98783119528439,150.34359345898446
1,2,2019-12-02,-34.02080628366724,150.39655181558896
1,7,2019-12-02,-33.97455551035104,150.38053469937668
1,1,2019-12-02,-15.305944758741218,129.5222876459633
1,1,2019-12-02,-15.287958346896025,129.56710590411143
1,2,2019-12-02,-15.260978729128231,129.56442836968537
1,19,2019-12-02,-33.33353602052978,150.47136484814206
1,1,2019-12-02,-33.283363398014224,150.47426893070917
1,1,2019-12-02,-33.31034301578202,150.54233647737513
1,5,2019-12-02,-15.667471636829667,130.7240508811281
1,2,2019-12-02,-13.925487649622456,129.80434676968756
1,1,2019-12-02,-32.98658760256849,150.26655784403317
1,3,2019-12-02,-32.97159892603084,150.26606486560107
1,2,2019-12-02,-33.233900765439934,150.84604726292943
1,9,2019-12-02,-33.35131206498497,151.0533649112869
1,1,2019-12-02,-32.93262836703291,150.3998409380378
1,1,2019-12-02,-32.90564874926512,150.42898045696097
1,1,2019-12-02,-33.27437019209163,151.07190203254282
1,2,2019-12-02,-33.26088038320773,151.08621117156932
1,1,2019-12-02,-32.941621572955505,150.58659275990306
1,2,2019-12-02,-32.869675925574725,150.6944969528205
1,1,2019-12-02,-32.88766233741992,150.73043369571684
1,1,2019-12-02,-32.98658760256849,150.9098501858856
1,2,2019-12-02,-32.964104587762,150.8821538579173
1,4,2019-12-02,-32.85168951372953,150.72549719086214
1,2,2019-12-02,-32.968601190723305,150.93807110716355
1,2,2019-12-02,-32.58638993901289,150.32314521924525
1,2,2019-12-02,-32.91464195518771,150.8888439934874
1,3,2019-12-02,-32.94761704357057,150.9504592363955
1,1,2019-12-02,-32.88766233741992,150.88036743884058
1,1,2019-12-02,-32.950614778878105,151.01988127815267
1,4,2019-12-02,-32.92138685962966,151.01551514676723
1,6,2019-12-02,-32.87267366088226,150.9779933499417
1,3,2019-12-02,-32.92663289641785,151.07179011807895
1,1,2019-12-02,-32.959607984800705,151.20674161243687
1,1,2019-12-02,-32.81571669003914,151.04700069955987
1,2,2019-12-02,-32.806723484116546,151.1012644528463
1,3,2019-12-02,-13.594237898140099,130.98697859221255
1,2,2019-12-02,-13.489317162376462,131.10339680866804
1,1,2019-12-02,-12.922745189252801,131.66224504693574
1,4,2019-12-02,-13.527538287547504,132.93968546257065
1,1,2019-12-02,-13.525289986066854,132.96849215740863
1,1,2019-12-02,-12.96771121886579,132.72882644347297
1,3,2019-12-02,-31.607629361103495,151.96812354726964
1,1,2019-12-02,-31.547674654952846,151.99704475715265
1,1,2019-12-02,-31.35881733057829,151.93312293121
1,1,2019-12-02,-31.53868144903025,152.26730067286013
1,3,2019-12-02,-31.34682638934816,151.95938240813592
1,1,2019-12-02,-31.520695037185053,152.3118262123751
1,1,2019-12-02,-31.40378336019128,152.20606648049204
1,3,2019-12-02,-31.077030211670227,151.8589508391757
1,3,2019-12-02,-31.202935094586593,152.48127387519017
1,3,2019-12-02,-29.97985908911329,150.61739335596738
1,4,2019-12-02,-16.443585307949842,136.14431996725796
1,4,2019-12-02,-16.49079963904348,136.17983082732675
1,1,2019-12-02,-16.40311588129815,136.1441025968508
1,4,2019-12-02,-16.414357388701397,136.24103439776144
1,1,2019-12-02,-16.35814985168516,136.21579749750768
1,1,2019-12-02,-16.32217702799477,136.2094680130952
1,3,2019-12-02,-31.086023417592823,152.65741385439017
1,2,2019-12-02,-30.63936085677047,152.02974665874066
1,1,2019-12-02,-14.163807606571297,134.9758980133339
1,1,2019-12-02,-14.028909517732332,135.0258954852576
1,1,2019-12-02,-28.33710014058543,148.85364091581994
1,1,2019-12-02,-25.765043246722463,145.94884749079694
1,1,2019-12-02,-25.756050040799863,145.95776349277997
1,2,2019-12-02,-16.84827957446674,137.3858858824174
1,1,2019-12-02,-16.870762589273237,137.40692337978592
1,2,2019-12-02,-16.866265986311937,137.4647368969147
1,1,2019-12-02,-16.205265351000996,137.05557484040892
1,5,2019-12-02,-16.176487092048685,137.0505707274891
1,2,2019-12-02,-16.227748365807493,137.09931648289924
1,11,2019-12-02,-29.979586567721718,151.95315381595907
1,4,2019-12-02,-16.203017049520348,137.09615535133506
1,5,2019-12-02,-16.169292527310606,137.08490701386546
1,1,2019-12-02,-29.991850030343432,152.08236556581403
1,1,2019-12-02,-29.973863618498235,152.08596841628253
1,18,2019-12-02,-30.003840971573563,152.14054962741767
1,2,2019-12-02,-29.96487041257563,152.09815575893688
1,1,2019-12-02,-29.98285682442083,152.17241794703182
1,3,2019-12-02,-13.37540322069023,135.67391618138734
1,1,2019-12-02,-13.372405485382691,135.69379744275201
1,1,2019-12-02,-13.138582131395149,135.72963868516692
1,3,2019-12-02,-13.222518720006068,135.84703850041615
1,2,2019-12-02,-29.65010820528471,152.56190823593394
1,11,2019-12-02,-29.68935128567423,152.6595633212665
1,1,2019-12-02,-29.641114999362117,152.57414834808642
1,32,2019-12-02,-29.47417861442389,152.424913725556
1,1,2019-12-02,-29.42527805721977,152.41407652165984
1,1,2019-12-02,-29.44326446906496,152.45140356355816
1,1,2019-12-02,-29.42527805721977,152.4347268899316
1,2,2019-12-02,-29.267896953574304,152.26650125682977
1,4,2019-12-02,-12.904758777407606,136.42965252572927
1,3,2019-12-02,-29.167472820771973,152.29411278879485
1,1,2019-12-02,-29.191454703232225,152.73490722566638
1,1,2019-12-02,-12.589996570116682,136.64952437916196
1,5,2019-12-02,-24.835145754325847,146.98182188273617
1,1,2019-12-02,-29.173468291387028,152.82142949499038
1,1,2019-12-02,-28.13924961028828,152.25955479748305
1,6,2019-12-02,-28.233678272475558,152.68500769310504
1,2,2019-12-02,-24.559953653094357,147.9992854733025
1,2,2019-12-02,-24.510491020520067,148.00522118197952
1,1,2019-12-02,-27.500731989783837,151.93455949114517
1,4,2019-12-02,-21.68437605934371,145.26226267364916
1,1,2019-12-02,-26.92516681073758,151.6157315917832
1,8,2019-12-02,-25.03659356699204,149.3260787923789
1,1,2019-12-02,-16.33117023391737,141.42618217466972
1,1,2019-12-02,-16.313183822072173,141.42255203588707
1,8,2019-12-02,-16.29407325948665,141.43920688179287
1,1,2019-12-02,-16.33117023391737,141.51989532907155
1,1,2019-12-02,-16.304190616149576,141.58471785670565
1,1,2019-12-02,-16.340163439839966,141.62012352596724
1,2,2019-12-02,-16.28170760134308,141.59190222234022
1,1,2019-12-02,-16.241238174691393,141.60488486575582
1,5,2019-12-02,-24.917883248813748,149.92029614840388
1,3,2019-12-02,-16.298195145534514,141.6584663667237
1,1,2019-12-02,-16.241238174691393,141.65171996057532
1,2,2019-12-02,-16.218755159884896,141.65427242832675
1,4,2019-12-02,-16.126574799178268,141.63032158716416
1,2,2019-12-02,-16.101843482891127,141.65010257161396
1,3,2019-12-02,-16.181283468540745,141.84585710304538
1,1,2019-12-02,-16.16029932138801,142.0055730248789
1,4,2019-12-02,-25.7987677689322,152.0560529293747
1,2,2019-12-02,-25.76953984968376,152.0360625921785
1,5,2019-12-02,-25.783029658567656,152.08131452813873
1,10,2019-12-02,-15.579338218788191,142.57058276632753
1,1,2019-12-02,-15.566747730496553,142.5963935514941
1,8,2019-12-02,-15.540892263469088,142.60298716063247
1,10,2019-12-02,-24.604020362115087,151.57364500004167
1,5,2019-12-02,-24.55815501190984,151.58736563851764
1,2,2019-12-02,-25.149008641024512,152.49102596876196
1,1,2019-12-02,-22.689366821194014,150.1749275697908
1,1,2019-12-02,-22.61742117381323,150.24238358495012
1,7,2019-12-02,-22.681658358974655,150.34332108290158
1,4,2019-12-02,-22.711849836000507,150.38968976907623
1,4,2019-12-02,-15.364400597238104,143.88875050011276
1,4,2019-12-02,-22.67138040934882,150.3940116197231
1,1,2019-12-02,-19.8834865733435,147.60388321977655
1,4,2019-12-02,-22.556717033835696,150.33929453805808
1,3,2019-12-02,-15.500797553730832,144.14355280669577
1,2,2019-12-02,-12.657445614536165,142.40022469508352
1,2,2019-12-02,-15.472319068309277,144.1688048628859
1,2,2019-12-02,-12.616976187884477,142.40071477801177
1,1,2019-12-02,-14.379644548713646,143.46095447882612
1,1,2019-12-02,-15.54876131865136,144.3202107803604
1,1,2019-12-02,-15.980435202936052,145.3010353687757
1,1,2019-12-02,-10.908267062590893,142.4120559071619
1,1,2019-12-03,-34.70428993378468,116.63898514364578
1,1,2019-12-03,-34.677310316016886,116.6447165647164
1,2,2019-12-03,-34.17369078435141,116.63437164975483
1,1,2019-12-03,-32.65383898343238,117.08360323371292
1,46,2019-12-03,-32.59284158673998,119.84920800355538
1,13,2019-12-03,-29.953801851440122,118.60172012460083
1,3,2019-12-03,-29.731047058588096,118.6516335888786
1,1,2019-12-03,-24.191232210267845,113.50060075914807
1,5,2019-12-03,-33.08551286771708,123.57994416924801
1,6,2019-12-03,-33.06452872056434,123.59160661739892
1,1,2019-12-03,-22.635407585658427,116.94819106568738
1,1,2019-12-03,-22.67138040934882,117.01782455399169
1,3,2019-12-03,-22.650396262196082,116.99993285849432
1,7,2019-12-03,-23.93299872591897,118.65303070848451
